feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,label
-0.615625,-0.129033,-0.35697,-0.19451,-0.145963,-0.0908876,-0.240761,-0.125309,-0.402026,-0.331055,-0.382111,-0.489822,0.970895,-0.19688,-0.640007,-0.409627,-0.0855364,-0.174296,0
-0.697866,-0.0246559,-0.35697,-0.19451,-0.248885,-0.09963,-0.302317,-0.128282,-0.547549,-0.708436,-0.364242,-0.605929,-1.01468,0.773904,-0.293735,-0.391506,1.27602,-0.610283,2
1.12514,1.59319,-0.35697,-0.19451,0.492156,-0.0818122,0.0208517,-0.112696,-0.346727,-0.41985,-0.494428,-0.0956677,-0.381597,-1.26985,2.53415,-0.337144,-0.0747069,2.48144,6
0.741348,-1.05103,-0.35697,-0.19451,-0.331224,-0.115793,1.05191,-0.043674,1.79538,1.70807,1.81574,1.83538,-2.25206,1.60844,-0.466871,1.81923,-0.78296,-0.655123,1
1.41298,0.340664,-0.35697,-0.19451,-0.516483,-0.119628,-0.486985,-0.134881,-0.831804,-0.746491,-0.872223,-0.856477,1.4505,-0.951934,0.158341,-0.893712,0.567407,0.289959,0
-0.218128,-0.216014,-0.35697,-0.19451,-0.166547,-0.103033,-0.25615,-0.115143,0.542906,0.52836,0.631298,0.445149,-0.57344,1.03505,-1.17865,0.618083,-0.560646,-0.441502,3
1.37186,0.340664,-0.35697,-0.19451,-0.537067,-0.122683,-0.548541,-0.1374,-0.827924,-0.74332,-0.85946,-0.862588,1.44091,-0.889486,0.0621548,-0.888535,0.766324,0.203629,0
-0.355196,0.636399,-0.35697,-0.19451,0.0392976,-0.108505,0.174742,-0.100027,-0.236129,-0.334226,-0.33361,-0.0223365,-0.698137,-0.844069,2.13017,-0.275015,-0.260082,2.71139,6
1.50893,2.18466,-0.35697,4.39036,-0.104794,-0.0732138,0.0670188,-0.114572,-0.371951,-0.372281,-0.527613,-0.181221,0.299445,-1.34365,1.97627,-0.409627,-0.614444,2.35905,6
0.247903,-0.163825,-0.35697,-0.19451,-0.145963,-0.109254,-0.56393,-0.133545,-0.258443,-0.280314,-0.223846,-0.27594,0.0116809,0.01885,-0.0436503,-0.249128,-0.416124,-0.539382,4
-1.25984,-0.268203,-0.35697,-0.19451,0.389233,-0.0248185,1.22119,0.146054,0.0772311,0.0907244,0.092685,0.0448836,0.0596415,0.166454,-0.341829,0.0718691,-0.701396,-0.46435,3
0.206783,0.0275327,-0.35697,-0.19451,-0.598821,-0.125904,-0.486985,-0.134881,-0.808521,-0.727464,-0.839038,-0.8412,1.39295,-0.866777,0.0717735,-0.870414,0.520092,0.156004,0
0.206783,0.0275327,-0.35697,-0.19451,-0.454729,-0.122353,0.0670187,-0.075936,-0.8677,-0.89237,-0.836486,-0.871755,0.481696,-0.503443,0.369952,-0.870414,1.86723,-0.563854,2
1.55005,-0.442164,-0.35697,-0.19451,-0.207716,-0.0985682,-0.317706,-0.130032,0.413875,0.420537,0.47048,0.335152,-0.276083,0.717133,-0.938185,0.454995,-0.621014,-0.428953,3
0.275317,-1.57292,-0.35697,-0.19451,-0.372391,-0.121239,-0.425429,-0.129618,2.2921,2.29476,2.22161,2.3487,-1.8396,1.40974,-0.54382,2.23084,-1.01001,-0.62811,1
0.98807,-0.0420521,-0.35697,-0.19451,7.3262,0.259853,-0.41004,-0.124788,0.104395,0.131951,0.120764,0.0571053,0.165155,0.19484,-0.495727,0.100345,-0.640864,-0.409386,3
1.39927,-1.38156,2.41015,-0.19451,-0.495898,-0.118307,-0.225373,-0.123199,0.281934,0.287343,0.31732,0.231267,-0.180162,0.467341,-0.611151,0.299674,-0.678492,-0.457874,3
1.27591,-0.146429,-0.35697,-0.19451,-0.351807,-0.1154,-0.56393,-0.133545,-0.36904,-0.381795,-0.338716,-0.388992,0.184339,-0.100369,-0.0147944,-0.365619,-0.384321,-0.50848,4
-1.05424,1.36704,-0.35697,4.39036,0.553909,-0.0910726,0.667189,-0.0705932,0.548726,0.547387,0.615982,0.463482,-0.458334,0.8988,-1.06323,0.60255,-0.623616,-0.442005,5
0.974363,2.09768,-0.35697,-0.19451,-0.2283,-0.115003,0.328632,-0.0219658,-0.767774,-0.746491,-0.854354,-0.676205,0.81742,-1.2074,1.22601,-0.828995,-0.190623,2.39656,6
-1.49286,1.15829,-0.35697,-0.19451,0.698,0.0259721,1.69825,1.11254,-0.194412,-0.191519,-0.167687,-0.227052,0.184339,0.01885,-0.216786,-0.192177,-0.554087,-0.516238,5
0.727641,1.0713,-0.35697,-0.19451,0.265727,-0.0870292,0.190131,-0.101453,0.313949,0.319056,0.378584,0.228211,-0.208938,0.688747,-0.957423,0.361802,-0.555635,-0.416278,5
-0.944588,-0.285599,-0.35697,-0.19451,-0.290054,-0.122683,0.636412,0.203236,0.334322,0.382481,0.324978,0.295431,0.165155,0.211871,-0.524583,0.30744,-0.860404,-0.406739,3
-0.684159,-0.581334,2.41015,-0.19451,0.842092,-0.060372,0.113186,-0.0930568,0.292605,0.239774,0.396452,0.215989,-0.717322,0.932863,-0.861236,0.379923,-0.434767,-0.497604,3
0.837295,-0.442164,-0.35697,-0.19451,-0.2283,-0.100959,0.974969,-0.087804,-0.0809042,-0.0519828,-0.0732383,-0.117056,0.328221,-0.0152127,-0.303354,-0.0963956,-0.706038,-0.386591,3
0.234196,-0.216014,-0.35697,-0.19451,-0.290054,-0.117153,-0.517763,-0.134318,-0.217696,-0.235917,-0.190661,-0.230108,0.0116809,0.00181866,-0.0147944,-0.215475,-0.487975,-0.543423,4
1.52263,-1.41635,-0.35697,-0.19451,-0.434144,-0.116985,-0.286928,-0.115674,2.57344,2.71971,2.34924,2.67258,-0.765282,0.614945,-0.274498,2.36027,-1.3217,-0.5949,1
-0.204421,1.01912,-0.35697,-0.19451,0.183389,-0.0873045,0.0362409,-0.113668,0.244098,0.281001,0.27903,0.164046,0.136379,0.433278,-0.870855,0.260843,-0.609906,-0.367008,5
0.357557,1.1061,-0.35697,-0.19451,-0.248885,-0.110791,-0.10226,-0.122475,-0.665908,-0.670381,-0.79309,-0.502044,0.50088,-1.39475,1.86084,-0.681439,0.00643676,2.27752,6
-0.574504,-0.7379,-0.35697,-0.19451,-0.537068,-0.119632,-0.471596,-0.133545,0.586562,0.544216,0.695114,0.490981,-0.861204,1.20536,-1.17865,0.6828,-0.523296,-0.476242,3
0.138249,1.0713,2.41015,-0.19451,0.121635,-0.0646491,-0.0407038,-0.118244,0.285814,0.322227,0.302004,0.228211,0.0980101,0.342444,-0.678481,0.284142,-0.734548,-0.400691,5
0.179369,1.12349,-0.35697,-0.19451,0.0598824,-0.0970552,-0.363873,-0.127414,0.609846,0.591785,0.705325,0.506258,-0.659769,1.13724,-1.26522,0.693155,-0.557935,-0.442826,5
-0.341489,0.549418,-0.35697,-0.19451,-0.516483,-0.117063,-0.440818,-0.134227,-0.359339,-0.365939,-0.540376,-0.132333,0.2323,-1.50261,2.31292,-0.368208,-0.47656,2.28578,6
-1.67105,-0.563938,-0.35697,4.39036,0.121635,-0.0146604,-0.394651,-0.10692,-0.823073,-0.882856,-0.770116,-0.819812,0.126786,-0.321776,0.418045,-0.803108,1.76452,-0.660732,2
-1.5751,0.845154,-0.35697,-0.19451,0.88326,-0.0294418,1.17503,-0.0150164,0.202381,0.214404,0.24074,0.142658,-0.0554641,0.421924,-0.659244,0.222013,-0.651961,-0.446218,5
0.576866,-1.15541,-0.35697,-0.19451,-0.351806,-0.118967,-0.456206,-0.128332,1.61202,1.46071,1.77745,1.54206,-2.68371,2.42594,-1.41912,1.7804,-0.517194,-0.583372,1
1.35815,1.15829,-0.35697,-0.19451,0.368649,-0.0796765,0.159353,-0.108716,0.273202,0.274658,0.332636,0.197657,-0.208938,0.620622,-0.841999,0.315206,-0.574972,-0.429062,5
-0.615625,-0.633523,-0.35697,4.39036,8.33483,12.6495,11.7165,23.4322,0.796116,0.740835,0.799774,0.836248,-1.14897,0.677393,0.00444287,0.788936,-0.528282,-0.685437,2
-0.670452,1.29745,-0.35697,-0.19451,-0.0430402,-0.10044,-0.25615,-0.128418,-0.589265,-0.591099,-0.74459,-0.395103,0.462511,-1.51964,2.11093,-0.590835,-0.0671031,2.21219,6
-0.643038,-0.668315,-0.35697,-0.19451,1.33612,-0.080358,1.12886,-0.0619842,0.310068,0.274658,0.399005,0.234322,-0.57344,0.847706,-0.861236,0.382512,-0.489095,-0.475279,3
0.837295,0.86255,-0.35697,-0.19451,-0.166547,-0.108809,-0.0868711,-0.106416,-0.521355,-0.549872,-0.657799,-0.324827,0.165155,-1.33798,2.10131,-0.531295,-0.133414,2.39148,6
1.15255,-0.929258,-0.35697,4.39036,0.121636,-0.0866878,1.75981,-0.081306,-0.0081426,0.0241278,0.0058943,-0.0559467,0.299445,0.086975,-0.447634,-0.0161463,-0.672486,-0.386767,3
-1.58881,0.984323,-0.35697,-0.19451,-0.269469,-0.111194,-0.348484,-0.123454,-0.379712,-0.438878,-0.509744,-0.162888,-0.228123,-1.17902,2.22635,-0.394095,-0.199133,2.52667,6
1.33074,2.09768,2.41015,-0.19451,0.389233,-0.113021,-0.0407042,-0.103582,-0.698893,-0.660867,-0.790538,-0.618151,0.913342,-1.18469,1.09135,-0.774632,-0.877806,2.38543,6
0.275317,0.49723,-0.35697,-0.19451,-0.434145,-0.101812,0.0977966,-0.121316,-0.314712,-0.375452,-0.422954,-0.123167,-0.295267,-0.980319,1.95703,-0.360442,-0.389401,2.64928,6
-0.601918,1.83674,2.41015,-0.19451,0.203973,-0.1098,-0.10226,-0.0854454,-0.684341,-0.724292,-0.770116,-0.535654,0.193931,-1.1336,1.72618,-0.709915,0.303312,2.5369,6
-1.3695,-0.563938,-0.35697,-0.19451,-0.104794,-0.0297737,-0.286928,-0.123231,-0.86867,-0.911397,-0.828828,-0.865644,0.318629,-0.446672,0.437282,-0.862648,2.12236,-0.641724,2
-1.28726,-1.06843,-0.35697,-0.19451,-0.0224557,-0.108726,-0.163816,-0.123735,-0.415608,-0.350082,-0.389769,-0.505099,0.932526,-0.168494,-0.649625,-0.417393,-0.0325167,-0.185867,0
1.15255,-0.0246559,-0.35697,-0.19451,-0.392976,-0.125574,2.49848,1.40425,0.0568577,0.084382,0.077369,0.00516261,0.203524,0.183486,-0.514964,0.0563371,-0.632836,-0.402585,3
-1.5751,1.26266,-0.35697,-0.19451,-0.248885,-0.103961,-0.394651,-0.125833,-0.568892,-0.534016,-0.752248,-0.37677,0.779052,-1.68996,2.08207,-0.575303,0.0599512,2.03973,6
-1.15019,-0.355184,-0.35697,-0.19451,0.203974,-0.058266,-0.179205,-0.114729,0.6341,0.661553,0.67214,0.555145,-0.266491,0.773904,-1.04399,0.659502,-0.732717,-0.414165,3
-0.0262328,1.1061,-0.35697,-0.19451,0.286311,-0.086058,0.282465,-0.112022,0.566189,0.563244,0.651719,0.460426,-0.48711,1.03505,-1.26522,0.638792,-0.56213,-0.421027,5
-0.177007,-0.0594483,2.41015,-0.19451,-0.207716,-0.104279,-0.0560933,-0.111123,-0.405906,-0.435707,-0.356584,-0.431768,0.0596415,-0.00385843,-0.053269,-0.38374,-0.175826,-0.527083,4
-0.793813,-1.59031,-0.35697,-0.19451,-0.351807,-0.103609,-0.179205,-0.117881,2.33575,2.34867,2.25224,2.39759,-1.78205,1.35864,-0.514964,2.2619,-1.03486,-0.628245,1
-0.7664,-0.859673,5.17726,-0.19451,0.739169,0.0943535,-0.0714821,-0.0980406,-0.352548,-0.292999,-0.313189,-0.453156,0.827012,-0.0265668,-0.784287,-0.339732,-0.0290894,-0.196516,0
1.0429,0.201495,-0.35697,-0.19451,-0.495898,-0.120701,-0.425429,-0.138912,-0.825983,-0.733806,-0.867118,-0.856477,1.50805,-0.951934,0.100629,-0.87818,0.755702,0.304606,0
-1.09536,-0.59873,-0.35697,-0.19451,-0.41356,-0.11971,-0.456207,-0.13211,-0.910387,-0.933596,-0.867118,-0.929808,0.529656,-0.458026,0.244909,-0.901478,2.44939,-0.492455,2
-0.972001,0.166702,-0.35697,-0.19451,-0.125378,-0.104845,-0.533152,-0.134315,-0.829864,-0.832115,-0.808406,-0.844255,0.654354,-0.537506,0.254528,-0.841938,0.891678,-0.443336,4
-0.601918,-0.981446,-0.35697,-0.19451,-0.392976,-0.117063,-0.425429,-0.130246,2.24844,2.26939,2.16545,2.30287,-1.63817,1.29052,-0.54382,2.17388,-1.04395,-0.61753,1
-1.46545,0.375456,-0.35697,-0.19451,-0.557652,-0.126895,-0.502374,-0.133811,-0.8677,-0.778204,-0.923276,-0.877865,1.51765,-1.08251,0.31224,-0.922188,0.76053,0.512482,0
1.63229,-0.772692,-0.35697,-0.19451,-0.495899,-0.124665,-0.379263,-0.132299,1.37239,1.16261,1.6345,1.24568,-3.01943,2.87443,-1.84234,1.63544,-0.283481,-0.568637,1
-1.65734,1.12349,-0.35697,-0.19451,-0.125378,-0.111955,-0.0253153,-0.127247,-0.55822,-0.556215,-0.693536,-0.392047,0.472103,-1.36068,1.83199,-0.588247,-0.370045,2.3086,6
-1.58881,0.114514,-0.35697,-0.19451,-0.681158,-0.126895,0.0516297,-0.0340571,-0.924939,-0.908226,-0.941145,-0.911475,0.90375,-0.866777,0.562325,-0.97655,0.543267,-0.473359,4
0.275317,1.0713,2.41015,-0.19451,0.32748,-0.0769698,-0.0560934,-0.106993,0.503129,0.487133,0.590455,0.408483,-0.554255,0.995311,-1.13056,0.576664,-0.545796,-0.445314,5
-0.684159,-0.0246559,-0.35697,-0.19451,-0.434145,-0.12194,-0.440818,-0.133559,-0.92882,-0.936767,-0.913066,-0.929808,0.68313,-0.656725,0.427664,-0.948074,2.51022,-0.51167,2
1.07031,-0.529145,-0.35697,-0.19451,0.286311,0.016392,0.282465,0.0583284,-0.792998,-0.844801,-0.742037,-0.795368,0.174747,-0.310422,0.350714,-0.774632,1.45985,-0.627611,2
-1.67105,-1.78167,-0.35697,-0.19451,-0.537067,-0.113764,-0.333095,-0.138156,2.43859,2.5104,2.27522,2.53814,-1.33122,0.910154,-0.207167,2.2852,-1.18354,-0.643408,1
-0.917174,0.288476,-0.35697,-0.19451,-0.681158,-0.126895,-0.610097,-0.139668,-0.963745,-0.936767,-0.997304,-0.938975,1.02845,-1.01438,0.687367,-1.0335,1.53688,-0.473359,4
-1.35579,-0.0594483,-0.35697,-0.19451,-0.41356,-0.0988985,-0.440818,-0.122223,-0.935611,-0.933596,-0.938592,-0.923697,0.779052,-0.787298,0.552706,-0.973961,2.4407,-0.527958,2
-1.62993,-0.7379,-0.35697,4.39036,0.821507,0.0675956,0.913414,0.344554,-0.643594,-0.71795,-0.581219,-0.63954,-0.151386,-0.111723,0.341096,-0.611545,0.881535,-0.663716,2
1.52263,-0.111637,-0.35697,-0.19451,-0.41356,-0.118307,-0.317706,-0.12754,0.231486,0.192205,0.32753,0.151825,-0.544663,0.830675,-0.861236,0.310029,-0.422305,-0.476649,3
1.26221,-0.807484,-0.35697,-0.19451,-0.125378,-0.0661943,-0.209983,-0.131103,0.0830519,0.125608,0.092685,0.0296062,0.318629,0.132392,-0.54382,0.0718691,-0.690734,-0.368314,3
-1.49286,-0.111637,-0.35697,-0.19451,-0.598821,-0.123922,-0.533152,-0.136582,-0.816282,-0.740149,-0.844144,-0.847311,1.35458,-0.855423,0.0910108,-0.87818,0.554854,0.118554,0
-0.396316,1.21047,-0.35697,-0.19451,-0.207716,-0.102433,-0.163816,-0.108767,0.671936,0.626669,0.794668,0.561256,-0.957125,1.37,-1.36141,0.783759,-0.510732,-0.467237,5
-0.601918,0.375456,-0.35697,4.39036,0.986183,-0.0261933,1.40586,-0.0362321,-0.61837,-0.654524,-0.55314,-0.654817,0.174747,-0.0719836,-0.053269,-0.583069,0.463559,-0.452602,2
0.453505,1.0887,-0.35697,-0.19451,-0.372392,-0.11971,-0.25615,-0.109376,-0.654266,-0.670381,-0.767564,-0.495933,0.385774,-1.29256,1.80313,-0.676262,0.00863532,2.38292,6
-1.09536,0.445041,-0.35697,-0.19451,0.224558,-0.0532282,-0.486985,-0.135637,-0.530086,-0.553044,-0.468902,-0.575375,0.222708,-0.0265668,-0.178312,-0.497642,0.115844,-0.457088,3
0.522039,0.13191,-0.35697,-0.19451,-0.639989,-0.123237,-0.594708,-0.135905,-0.92979,-0.911397,-0.930934,-0.935919,0.922934,-0.770267,0.37957,-0.966195,2.38855,-0.328829,4
-1.19131,2.04549,-0.35697,-0.19451,0.0598822,-0.114506,-0.240761,-0.115947,-0.595086,-0.625983,-0.693536,-0.440935,0.203524,-1.14495,1.7358,-0.629666,-0.118225,2.52828,6
-1.1776,-0.216014,-0.35697,-0.19451,-0.434145,-0.118967,-0.425429,-0.132866,-0.812401,-0.736977,-0.839038,-0.844255,1.34499,-0.844069,0.0813921,-0.867825,0.595796,0.12109,0
-1.58881,-0.755296,-0.35697,-0.19451,0.389233,0.179335,3.94504,1.07577,-0.351577,-0.442049,-0.287662,-0.337049,-0.535071,0.138069,0.302621,-0.313846,0.382642,-0.691511,2
0.412385,-0.755296,-0.35697,-0.19451,-0.331223,-0.123344,-0.271539,-0.128332,1.55284,1.41632,1.72639,1.45956,-2.50146,2.43162,-1.61149,1.72863,-0.516114,-0.560277,1
0.398678,0.0797212,-0.35697,-0.19451,-0.516483,-0.120619,-0.579319,-0.139416,-0.814341,-0.727464,-0.849249,-0.847311,1.4505,-0.90084,0.0717735,-0.873002,0.599273,0.231564,0
-0.012526,-0.389976,-0.35697,4.39036,0.553909,0.496466,1.11347,0.871472,-0.703744,-0.771861,-0.657799,-0.685371,-0.045872,-0.270682,0.504613,-0.689205,1.1966,-0.702205,2
-0.903467,-0.424768,-0.35697,-0.19451,-0.41356,-0.108809,-0.394651,-0.134126,-0.917178,-0.933596,-0.887539,-0.926753,0.596801,-0.554537,0.341096,-0.922188,2.44939,-0.509175,2
-1.68475,-1.38156,-0.35697,-0.19451,0.101051,-0.07404,-0.00992603,-0.114162,-0.479638,-0.442049,-0.435717,-0.563153,0.731091,-0.100369,-0.563058,-0.46399,0.134854,-0.252909,0
0.590573,-0.929258,-0.35697,-0.19451,-0.392976,-0.113681,-0.56393,-0.138345,0.471114,0.534702,0.475585,0.399317,0.193931,0.416247,-0.89971,0.460173,-0.775543,-0.352712,3
-0.12218,1.05391,-0.35697,-0.19451,0.121636,-0.0800688,2.26764,0.626433,-0.140084,-0.115408,-0.14216,-0.159832,0.337813,-0.128755,-0.1206,-0.158524,-0.771635,-0.551703,5
0.220489,0.688588,-0.35697,-0.19451,-0.413561,-0.117728,4.52983,-0.108684,0.095664,0.0685255,0.108001,0.105993,-0.324044,0.160777,0.0525362,0.0874013,-0.68695,-0.663647,5
1.2485,-1.88605,-0.35697,-0.19451,-0.372391,-0.11971,-0.333094,-0.131355,1.81963,1.65733,1.99697,1.74372,-2.95229,2.67573,-1.57302,2.00303,-0.526286,-0.584698,1
-0.0673532,0.0101365,-0.35697,-0.19451,2.63294,2.38299,2.42154,2.99735,0.438129,0.461763,0.465374,0.377929,-0.141793,0.541143,-0.774668,0.449818,-0.725537,-0.423521,3
0.974363,-0.407372,-0.35697,-0.19451,1.99482,1.7313,0.928802,1.03093,-0.757102,-0.803574,-0.708852,-0.761758,0.193931,-0.299068,0.31224,-0.740979,1.36281,-0.599855,2
1.02919,0.410249,-0.35697,-0.19451,-0.619405,-0.115171,-0.548541,-0.128464,-0.962775,-0.930425,-1.00496,-0.932864,1.07641,-1.07115,0.735461,-1.04127,-1.38313,-0.473359,4
1.4541,-1.92084,-0.35697,-0.19451,-0.228301,-0.114506,-0.394651,-0.122248,2.13784,2.10448,2.10419,2.18676,-2.04104,1.52896,-0.54382,2.11176,-0.927711,-0.63999,1
0.384971,-0.129033,-0.35697,-0.19451,0.51274,-0.072202,-0.363873,-0.125983,-0.199263,-0.223231,-0.134502,-0.251496,-0.0554641,0.268642,-0.399541,-0.158524,-0.311582,-0.47102,3
-0.108474,2.13247,-0.35697,-0.19451,0.14222,-0.00202474,0.0670187,-0.0404177,-0.565982,-0.59427,-0.685878,-0.388992,0.203524,-1.26417,1.93779,-0.585658,-0.13551,2.43222,6
0.206783,0.0275327,-0.35697,-0.19451,-0.454729,-0.122353,0.0670187,-0.075936,-0.8677,-0.89237,-0.836486,-0.871755,0.481696,-0.503443,0.369952,-0.870414,1.86723,-0.563854,2
1.52263,1.21047,-0.35697,-0.19451,0.286311,-0.089701,0.451744,-0.0844746,0.315889,0.300028,0.391347,0.237378,-0.400781,0.76255,-0.890092,0.374746,-0.542023,-0.454609,5
0.672814,0.49723,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-0.780106,-0.355184,-0.35697,-0.19451,-0.454729,-0.114425,-0.363873,-0.123798,-0.914267,-0.933596,-0.884986,-0.920642,0.568025,-0.554537,0.369952,-0.919599,2.45615,-0.532291,2
0.631693,-0.59873,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-0.629332,-1.32937,2.41015,-0.19451,-0.454728,-0.11938,-0.394651,-0.120523,2.33963,2.37404,2.23948,2.40064,-1.59021,1.25078,-0.524583,2.24896,-1.07696,-0.616627,1
1.646,2.18466,-0.35697,-0.19451,0.0392976,-0.0985681,-0.25615,-0.12978,-0.584415,-0.629154,-0.662904,-0.440935,0.0692336,-1.00303,1.63,-0.629666,-0.0905824,2.65732,6
-0.382609,0.0449289,-0.35697,-0.19451,-0.310638,-0.118967,-0.394651,-0.125813,-0.800759,-0.71795,-0.83138,-0.835089,1.40254,-0.8611,0.0525362,-0.85747,0.546164,0.15839,0
0.234196,1.03651,2.41015,-0.19451,-0.331223,-0.107926,-0.240761,-0.114909,0.160664,0.211233,0.179476,0.08766,0.328221,0.257288,-0.765049,0.159885,-0.636649,-0.339624,5
-0.944588,0.305872,-0.35697,-0.19451,-0.639989,-0.123237,-0.579319,-0.140171,-0.965686,-0.936767,-1.00241,-0.938975,1.04763,-1.03709,0.706605,-1.03868,0.563545,-0.473359,4
-1.10907,-0.00725971,-0.35697,-0.19451,-0.310638,-0.105092,-0.394651,-0.125813,-0.93173,-0.930425,-0.930934,-0.923697,0.76946,-0.758912,0.514232,-0.966195,2.34336,-0.516951,2
0.343851,0.35806,-0.35697,-0.19451,-0.495898,-0.125656,-0.502374,-0.137589,-0.904566,-0.933596,-0.864565,-0.914531,0.472103,-0.475057,0.331477,-0.898889,2.44939,-0.549567,2
-0.382609,-1.34677,-0.35697,-0.19451,-0.0842089,-0.0911999,-0.0560936,-0.116214,0.662235,0.582271,0.802327,0.564312,-1.26407,1.47786,-1.23636,0.791525,-0.438766,-0.510832,3
-1.21872,1.14089,-0.35697,-0.19451,0.018713,-0.0723883,0.944191,0.226915,-0.148815,-0.124922,-0.14216,-0.178165,0.337813,-0.0776607,-0.207167,-0.16629,-0.703391,-0.425441,5
0.563159,0.984323,-0.35697,-0.19451,-0.166547,-0.0919612,1.35969,0.641233,-0.146875,-0.118579,-0.147266,-0.172054,0.376182,-0.123077,-0.168693,-0.171468,-0.761862,-0.425885,5
0.919536,-1.45114,-0.35697,-0.19451,-0.248885,-0.122683,-0.302317,-0.131859,2.29404,2.32964,2.21395,2.33037,-1.54225,1.34729,-0.736193,2.22307,-1.05622,-0.587136,1
0.892122,1.12349,-0.35697,-0.19451,0.0392979,-0.0924454,-0.0407043,-0.109878,0.331412,0.338084,0.40411,0.234322,-0.208938,0.756872,-1.07285,0.387689,-0.515339,-0.402287,5
1.67341,1.28006,-0.35697,-0.19451,-0.578236,-0.126317,-0.502374,-0.139101,-0.813371,-0.81943,-0.923276,-0.667039,0.606393,-1.40042,1.76466,-0.821229,0.832933,2.22466,6
0.275317,2.16726,-0.35697,-0.19451,0.059882,-0.0889976,-0.0868712,-0.116757,-0.266204,-0.273972,-0.43827,-0.0498357,0.145971,-1.36636,2.16864,-0.298313,-0.592257,2.36065,6
-1.25984,-0.337787,2.41015,-0.19451,-0.125378,-0.105836,0.174742,-0.0544613,-0.441802,-0.359596,-0.443375,-0.514266,1.10518,-0.37287,-0.47649,-0.471756,-0.203787,-0.124555,0
1.39927,0.149306,-0.35697,-0.19451,1.76839,-0.0964823,-0.302317,-0.12298,0.045216,0.0114426,0.115659,-0.00705928,-0.343228,0.50708,-0.514964,0.0951673,-0.442928,-0.49609,3
1.61858,-0.0594483,-0.35697,-0.19451,0.945014,-0.0300931,-0.240761,-0.10899,0.282904,0.341255,0.27903,0.228211,0.299445,0.206194,-0.649625,0.260843,-0.795288,-0.354511,3
-0.972001,0.288476,2.41015,-0.19451,-0.434145,-0.117429,-0.179205,-0.122368,-0.752252,-0.828944,-0.693536,-0.74037,-0.0842406,-0.225265,0.466138,-0.725447,1.34719,-0.698506,2
-0.177007,-1.48594,-0.35697,-0.19451,3.39456,0.119631,-0.363873,-0.122011,0.722384,0.724979,0.78701,0.634587,-0.563847,1.0237,-1.16903,0.775993,-0.679927,-0.437398,3
-0.615625,-0.633523,-0.35697,4.39036,8.33483,12.6495,11.7165,23.4322,0.796116,0.740835,0.799774,0.836248,-1.14897,0.677393,0.00444287,0.788936,-0.528282,-0.685437,2
-1.20502,-0.337787,-0.35697,-0.19451,2.20067,0.0892776,5.45317,0.22742,-0.482548,-0.511817,-0.47656,-0.456212,0.126786,-0.355838,0.475757,-0.505409,0.791559,-0.687341,2
-1.23243,-1.06843,-0.35697,-0.19451,-0.41356,-0.115746,-0.333095,-0.122286,-0.414638,-0.34374,-0.389769,-0.508155,0.980487,-0.174171,-0.6881,-0.417393,-0.0165213,-0.166631,0
1.11143,1.90632,-0.35697,-0.19451,-0.187131,-0.0929509,-0.194594,-0.126097,-0.268144,-0.312027,-0.43827,-0.0192811,-0.180162,-1.35501,2.47644,-0.272426,-0.355385,2.42811,6
-0.410023,-0.250806,-0.35697,-0.19451,-0.331223,-0.116407,-0.133038,-0.0937582,-0.518444,-0.388138,-0.555692,-0.593708,1.60398,-0.673756,-0.466871,-0.575303,-0.183503,0.149931,0
1.11143,0.166702,-0.35697,-0.19451,-0.681158,-0.124274,-0.656264,-0.137858,-0.960835,-0.936767,-0.989646,-0.938975,0.999671,-0.980319,0.658511,-1.02574,2.51022,-0.473359,4
0.494625,0.35806,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-1.34208,1.14089,-0.35697,-0.19451,-0.331223,-0.120371,0.0516298,-0.0975368,-0.111949,-0.109066,-0.0808963,-0.150666,0.117194,0.115361,-0.312973,-0.104162,-0.56525,-0.453867,5
1.17996,0.271079,-0.35697,-0.19451,-0.578236,-0.125326,-0.594708,-0.139101,-0.833745,-0.844801,-0.795643,-0.859533,0.577617,-0.429641,0.148723,-0.828995,1.18134,-0.441117,4
-0.177007,1.28006,-0.35697,-0.19451,0.862676,-0.060551,0.697968,-0.087073,0.347904,0.338084,0.414321,0.274043,-0.372005,0.728487,-0.861236,0.398044,-0.571875,-0.458363,5
-0.930881,-0.0768445,-0.35697,-0.19451,0.14222,-0.0821168,-0.179205,-0.110903,-0.43113,-0.587928,-0.241714,-0.502044,-1.07223,0.910154,-0.466871,-0.267249,0.914244,-0.585796,2
-0.917174,-1.81646,-0.35697,-0.19451,-0.104794,-0.117976,-0.256151,-0.118445,2.43277,2.51675,2.26245,2.52897,-1.21611,0.85906,-0.236023,2.27226,-1.20486,-0.632787,1
