feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,label
-0.53246,-1.59329,-1.15938,0.470591,-1.21298,-0.979145,-0.707726,1.5627,1.44283,-0.107851,0.76548,0.0170435,0.942126,1.30775,1.40257,0.476909,-0.117796,1.27249,0.458489,0.309271,0.827161,0.953701,0.575586,0.75426,0.22556,0.770327,1.08302,1.36377,0.492992,0.57238,0.649413,0.211762,1.18621,0.177214,0.62198,0.331042,1.12754,1.11931,1.12565,0.903844,0.887123,0.822878,0.487709,1.00856,0.923793,1.05591,0.814944,0.39705,1.0315,0.767942,0.614508,0.589716,0.698214,0.956496,0.85458,0.691082,1.19658,1.0682,0.612854,0.824487,2
-1.04818,0.702624,-1.31155,-0.943489,0.469973,1.12457,0.0224676,-0.13429,0.375741,0.0409822,0.141091,1.07189,0.798186,-0.525963,1.26452,0.550566,0.360564,0.111049,0.492076,0.583618,1.01087,0.723079,0.394528,1.46448,0.282445,1.25201,0.373004,1.10971,0.400074,0.139004,0.91557,0.996732,1.22085,0.75308,0.792735,0.993617,1.16648,0.635576,0.751513,0.7116,0.572345,1.07922,0.81764,0.977722,1.21089,0.701593,0.995931,1.14225,1.13527,0.788279,0.983196,0.619346,0.888155,1.19832,1.11851,0.784858,0.782536,1.23123,1.11385,1.13669,2
-1.64826,-0.798858,-1.03598,0.22803,0.820925,1.2836,1.46518,-0.230082,1.25123,1.63415,1.49965,0.156202,0.292605,0.669799,0.616225,1.46893,1.00666,0.894565,0.715572,0.802015,1.45833,0.465169,1.36023,1.02985,1.39007,0.648282,1.26521,0.438691,1.09187,1.33929,0.943665,1.24949,0.778531,1.30083,0.993312,1.0407,1.60576,1.27199,1.55587,1.42234,0.974714,1.18348,1.37602,0.765491,1.06035,0.749289,1.19901,1.60036,0.923606,1.3353,1.1019,1.48959,1.12287,1.06765,1.57399,1.57318,1.72297,1.22175,1.504,1.46204,2
0.47941,-0.662388,-1.22324,-0.17873,0.33249,0.328281,0.566008,1.34853,0.468921,-0.192812,-0.380976,1.28323,-0.508152,0.886087,0.452534,0.207213,0.0281207,0.17871,0.440579,-0.00897349,-0.5328,0.933586,0.772814,-0.147769,0.377831,0.228775,0.245927,-1.03769,-0.85825,-1.95409,-1.08786,-0.71553,-0.709788,-0.819444,-1.22636,-1.41616,-1.37841,-0.936924,-1.21162,-0.744625,-0.723469,-0.62591,-1.40917,-1.28377,-1.37927,-0.776831,-0.672522,-1.28512,-1.10629,-1.05318,-0.936384,-1.12982,-0.723335,-0.595301,-1.13428,-0.615612,-0.48032,-0.844005,-1.04698,-0.674248,5
-1.71243,0.482189,0.389558,0.182348,-0.262652,-0.519481,-1.13234,-1.03692,-0.809535,0.83576,1.03237,0.909422,-0.294692,0.0840703,0.626108,-1.14785,-1.14642,-0.0702755,0.230383,-0.900874,-0.665594,0.191247,0.562249,0.244669,0.741174,0.347012,0.531248,0.350327,-0.237238,0.316758,0.0306255,-0.21825,-0.408256,0.173083,0.0552636,0.477227,-0.221729,-0.141922,0.426932,-0.183438,-0.104793,0.144901,-0.0193256,-0.309144,0.404615,-0.294402,-0.28949,-0.347583,0.150715,0.102213,0.287685,-0.285015,-0.17526,0.132988,0.327581,-0.0952283,-0.387201,0.350986,0.109278,-0.255883,0
-0.501907,-1.26226,-0.445502,0.309078,-1.22267,-0.248015,-0.607085,-0.00111826,1.08617,0.527549,0.845635,-0.911706,-1.05016,0.611469,0.454909,0.13046,-0.715912,0.804826,0.558333,0.830652,-0.164214,-0.120742,-0.631225,0.696252,-0.0350266,-0.0573349,0.475243,0.388376,-0.264937,-0.254065,-0.092148,-0.598822,0.506305,0.450537,0.0677204,0.0894785,0.0301209,0.219431,1.18478,0.326624,0.733584,0.85739,0.416751,0.518343,1.01589,0.613399,0.748221,0.502071,0.943336,0.533363,0.317807,0.297537,0.773338,0.891928,0.323461,0.693861,0.346123,0.358229,0.230889,0.731532,4
1.15934,-1.61979,-0.560818,-0.187525,0.686666,-0.0454428,0.690951,-1.03644,0.354665,0.20936,0.668757,0.524583,0.445998,0.510153,0.192525,0.0922203,0.75933,-0.707554,0.218991,-0.0255109,-0.335351,-2.15174,-2.69223,-1.7292,-1.29233,-2.02568,-1.39805,-1.32018,-1.85686,-1.21033,-1.2767,-1.77994,-1.23189,-1.99102,-1.69951,-1.46298,-1.32215,-1.02796,-1.45539,-1.27824,-1.26411,-1.58011,-1.05787,-0.953141,-1.02341,-0.866689,-1.60387,-1.18927,-1.12073,-0.709139,-0.820806,-1.42771,-0.762184,-0.947919,-1.15697,-1.06043,-0.71631,-1.07922,-1.07313,-1.02257,5
0.480154,0.189671,0.293806,-0.00575369,-0.967505,0.738328,1.3506,-0.292323,1.30075,1.12554,0.575743,0.82437,0.481654,-0.715145,0.0186174,0.341975,0.651752,0.0903969,0.836633,-0.151083,-0.107849,-0.381268,0.520109,0.590782,1.97359,1.63558,0.960775,1.27902,1.22778,1.54495,0.826865,1.46546,0.80166,1.25667,1.50324,0.944421,1.30153,1.26364,0.963667,1.04031,1.09351,1.17504,0.879336,0.503272,1.20504,0.435194,0.958139,0.762386,0.850307,0.559381,0.478469,1.06326,1.14663,0.734034,0.795665,1.07587,0.976001,0.989355,1.05726,0.771668,4
-0.522819,-0.817834,-0.346115,-0.458812,-1.13723,-1.44322,-0.391834,1.14572,-0.748431,1.28308,0.0799945,-0.312752,-0.0228303,-0.813048,0.399319,-0.163007,-0.275659,0.00585124,0.0769625,0.681504,0.267509,-0.189002,-0.5193,0.74522,-0.143499,-0.204833,-0.735021,0.259344,0.441847,0.277824,0.212623,0.514448,-0.0855295,-0.220669,-0.27891,0.251359,-0.276344,-0.429949,0.23265,-0.179947,0.0124367,0.344991,-0.273819,0.0844074,0.160243,-0.0860197,0.211891,0.189252,-0.292321,-0.315196,-0.10443,0.428446,-0.270559,-0.2717,0.0100045,-0.0592686,0.0856242,0.34194,-0.0449642,-0.239318,0
-1.66234,2.61077,2.53624,1.97556,3.12543,2.47629,0.858679,-0.38575,-1.21988,-1.04933,-2.38847,-2.95691,-0.707824,-1.41275,0.990877,1.36378,2.85327,2.20178,2.26527,0.633013,0.604166,-0.567517,-1.34796,-1.65885,-2.29546,-0.632167,-1.41973,-0.422477,0.994932,1.56292,1.3196,1.01909,0.390842,0.565994,0.0509134,-0.765253,-1.18464,-1.31636,-1.19433,-0.612971,-0.58434,0.190366,0.996035,0.886383,0.605053,1.16069,0.338199,-0.217935,-0.780519,-0.545431,-1.06476,-0.933904,-0.565707,-0.516425,0.0386495,0.717635,0.928897,1.04972,0.660139,0.962127,1
0.157854,2.4439,2.4899,2.17155,2.10953,1.88173,0.697284,0.401299,-0.457743,-1.05512,-2.00204,-1.48469,-0.140056,-0.52882,1.84411,1.88981,0.805025,2.19325,0.851952,-0.798893,-0.0677648,-1.16783,-2.247,-0.466921,-1.30397,-0.402971,1.05677,1.177,1.1129,0.496261,0.145268,-0.136883,-0.587652,-0.981255,-1.49956,-1.45188,-0.244971,-0.290268,-0.195584,0.980251,0.728216,0.989724,0.681112,0.0431725,-0.450209,-0.358992,-1.17495,-0.985567,-1.17278,-0.364044,-0.0465988,0.132418,0.464965,1.16719,1.11839,0.568503,0.149908,-0.375312,-0.659505,-1.12828,1
1.70195,-0.322247,-1.26537,-1.40541,-0.359852,-1.2371,0.179935,0.217414,1.30372,-0.174711,1.23286,1.2081,0.726051,-0.570508,-0.343285,-0.0912824,0.178047,-0.953114,-0.780581,0.431169,-0.675686,-0.682078,0.086492,0.333968,0.330473,0.283835,-0.190899,-0.0929103,0.164877,0.36272,0.102786,1.68869,1.24562,1.24496,1.90641,1.2775,1.42561,1.3366,1.38907,1.70673,0.961307,1.71023,1.51765,1.39689,1.4845,0.913251,1.41012,0.891514,1.50369,1.58412,1.45752,1.31759,1.09458,0.914801,1.10886,1.15144,1.45793,1.33792,1.04281,1.40289,4
0.379196,-0.641823,0.452688,-0.401153,-0.2168,0.260977,-1.52798,-1.09462,-0.820797,-0.782838,0.148174,0.160068,-0.618319,-0.25385,-0.492221,-1.48219,-1.77251,-1.57402,-0.374267,-1.73153,-1.13398,-1.23983,-1.55088,-1.24301,-1.12785,-0.885276,-1.04131,-0.751939,-1.87367,-1.83696,-1.21536,-1.25249,-1.21591,-1.77291,-1.33164,-1.7546,-1.1013,-1.65817,-1.17247,-0.905875,-0.915003,-1.55157,-1.05119,-1.23168,-1.19814,-1.18267,-1.27171,-1.06624,-1.41531,-1.35245,-1.51353,-1.77591,-1.79179,-1.76108,-1.86588,-1.35839,-1.35854,-1.83912,-1.47911,-1.65204,3
-1.13349,0.60863,1.31858,1.63484,1.98137,0.633089,0.0181719,-0.473434,-1.38014,-2.34261,-1.59812,-2.33234,-2.47668,-0.658782,0.428336,0.995932,1.83914,1.4788,1.2528,1.47415,0.237788,-0.725377,-1.15683,-2.33607,-1.79763,-1.20391,-0.718546,0.171673,0.626983,0.927479,1.27734,0.677057,1.07305,0.368957,-0.756772,-0.703937,-0.638652,-0.91024,-1.1244,-0.830666,0.217863,0.997681,1.25339,1.37111,1.00498,0.696502,-0.10229,-0.655842,-0.645567,-1.28337,-1.14939,-0.96651,-0.866942,0.0790722,0.293137,0.607401,0.531192,0.596441,0.803991,0.274891,1
1.67672,0.135002,-0.514341,0.613558,-0.24012,-0.761115,-1.46504,-0.53589,0.897461,0.884433,-0.690698,-0.696278,-1.05935,0.564327,-0.12339,0.423004,0.618052,-0.0931601,-0.508722,-0.907274,-0.580559,0.777723,-0.0196617,-0.571597,-0.33668,-0.299749,-0.174596,0.0671529,-0.662306,-0.629401,-0.0160779,0.136872,0.213305,0.102093,-0.208244,-0.242763,0.312759,0.195564,-0.356796,-0.177655,0.500631,0.154274,-0.0495907,-0.0873163,-0.107348,0.08843,0.351521,0.272174,0.0791494,-0.0407156,0.0542149,-0.156854,0.25428,-0.161922,-0.305987,-0.176925,0.242927,0.11276,0.127751,0.0884633,0
0.0183325,0.83996,1.97538,2.13878,0.147012,-0.372818,-0.268216,-1.43899,-0.988412,-0.245211,-1.20082,0.902441,0.857045,1.23377,2.29363,0.761312,-0.0624748,-1.28801,-1.90553,-1.75565,-1.38159,0.679848,0.229187,0.814445,1.42933,0.13934,0.400898,-1.00405,-1.40122,-1.69539,-0.58344,-0.061204,0.390613,0.828736,0.55422,0.776652,0.190663,0.0108299,-1.00596,-0.691511,-0.324598,-0.503961,-0.195706,0.463739,0.864082,0.919236,0.869521,-0.00647079,-0.544461,-0.893491,-0.912653,-0.388763,0.0171186,0.370718,0.357925,0.813833,0.190719,-0.0162569,-0.103568,-0.558818,1
1.42554,-0.645431,0.103217,0.25058,-1.15055,-0.23852,-1.04714,0.932307,0.361565,0.872136,-0.411462,0.147062,-0.505866,0.799372,0.252335,-0.0555567,-0.465615,0.609144,0.548136,-0.122431,0.842675,-0.341424,0.792202,2.39529,1.76925,2.60213,1.88099,2.2792,1.73019,2.06836,1.9167,1.49101,1.34184,1.31414,2.10951,2.11863,1.90683,1.92273,1.35701,1.91343,1.56722,1.65446,1.88341,1.16784,1.25084,1.71086,1.29719,1.693,1.63361,1.67669,1.43057,1.18703,1.76351,1.14623,1.44675,1.42683,0.999724,1.41087,0.966963,0.973566,4
-1.21228,0.773361,2.04835,0.846332,0.77031,0.687983,0.45459,0.129709,-0.642541,-1.86855,-0.618668,-0.692337,-1.25652,-0.0662441,-0.877336,-0.473508,0.57451,1.49837,1.44496,1.66006,0.438165,0.6777,-0.431644,-0.493478,-0.384541,-1.41247,-0.626993,-1.19241,-0.328655,0.63904,0.186654,0.750577,0.911174,0.305785,0.590466,0.647429,0.243872,-0.623788,-0.702093,-1.07836,-0.419458,-0.180452,-0.663339,-0.234272,0.0857387,0.726919,0.477815,0.31879,0.334791,0.249236,-0.473231,0.0403638,-0.525494,-0.496595,-1.02136,-0.722363,-0.379353,0.290142,0.137532,0.303174,1
0.438958,0.696948,3.01909,1.39886,0.450024,-0.95735,-0.0345056,-3.45495,-1.62858,-1.53734,-0.244617,0.535168,1.88719,1.71046,2.28791,1.11549,-1.13174,-1.10408,-2.61772,-2.14039,-2.0291,0.427638,1.52476,1.38218,1.47063,1.95295,0.133826,0.144161,-1.2239,-1.95526,-1.87505,-0.454389,0.528481,1.27138,1.66165,0.707981,0.518887,0.410671,0.0829595,-0.517009,-1.20951,-0.776585,-0.209556,0.616221,0.3792,0.90662,1.06009,0.119746,-0.062674,-0.961404,-0.556719,-1.09563,-0.485329,-0.225787,0.500718,1.04413,0.881359,0.890955,0.332527,-0.453452,1
-1.51401,1.11706,0.143889,-0.874504,-1.15943,0.589523,-0.87273,1.35492,-0.719909,-0.576711,1.30466,-0.826803,-0.483503,0.245275,-0.588029,-0.0527862,0.355212,0.57305,0.589235,0.267336,0.94366,0.133712,-0.337897,0.183395,0.021702,0.0818461,-0.334544,-0.398288,-0.0247863,0.42472,0.577107,0.269606,-1.98705,-2.18605,-1.34706,-1.48412,-1.8971,-1.8928,-1.47247,-1.15281,-1.2232,-1.56009,-1.43456,-1.54538,-1.46373,-1.73963,-1.75836,-1.12997,-1.46002,-1.64907,-0.91944,-1.07661,-1.32598,-1.46266,-1.06235,-1.25463,-1.05209,-1.33659,-1.57013,-1.4772,5
-0.615452,0.445535,0.721176,-0.979488,-1.33991,-1.25008,-1.40797,0.151302,1.02396,0.481316,-0.528798,-0.536663,0.200905,0.294867,-0.731654,-0.852365,-0.184219,0.123483,0.523459,0.507565,-0.31461,-0.270397,0.514351,-0.417782,-0.149131,-0.303801,-0.595667,0.51458,-0.0826291,0.130541,-0.00581982,-0.119008,-0.397292,-0.483966,-0.18901,0.221443,1.25162,0.850467,0.752127,1.195,1.39255,0.726022,1.28895,0.944061,0.827053,1.10323,1.10816,0.551714,1.37646,0.689833,1.06146,1.35301,1.20129,1.02334,1.16604,0.49194,0.505958,0.600198,0.982814,0.64406,4
-0.835764,0.145945,-0.208017,-0.622174,-0.926545,0.294784,-1.35498,0.350177,1.31096,1.10222,1.16514,0.119418,-0.338686,-0.0533314,-0.348262,-0.436192,0.809217,0.424843,-0.165438,-0.42093,-0.210877,-0.56676,-0.384331,0.0741447,-0.169322,0.0543828,-0.657679,-0.0625248,-0.402798,-0.346765,0.222881,0.0420543,-0.324264,0.392641,0.311436,-0.0207002,0.204672,0.319308,-0.276097,-0.385779,-0.108986,0.375467,-0.410339,-0.100824,0.0397232,0.3967,0.231952,-0.295329,0.064595,0.160836,-0.196673,-0.35057,0.00640746,-0.271747,0.0852043,0.0946064,-0.100592,-0.130457,0.32672,-0.199312,0
0.501696,0.624576,-1.19549,-0.775047,-1.26909,0.414309,0.995258,-0.115557,1.13291,1.27376,-0.457775,-0.433218,0.933129,-0.00325752,-0.773579,0.792386,-0.289958,-0.937051,0.464123,0.631642,0.78592,-1.77256,-2.71273,-2.05519,-2.61814,-2.66895,-2.7271,-2.20452,-2.3243,-2.00516,-2.08013,-1.45268,-1.54999,-1.8153,-1.23728,-1.21164,-1.51769,-1.50575,-1.48188,-1.07217,-1.65839,-1.10275,-1.55534,-1.08157,-1.24549,-1.54229,-1.41417,-1.71162,-0.924879,-1.56563,-0.941062,-1.36623,-1.62248,-0.909272,-0.836863,-1.08698,-1.28335,-1.39888,-1.28071,-1.41468,5
-1.20913,0.721192,-1.24937,-1.33447,-0.874611,-1.28307,-1.20642,0.208016,-0.567881,0.271479,0.15077,-0.84878,0.977928,0.11869,-0.92707,0.0271649,-0.628299,0.0443488,0.254673,-0.513101,-0.434683,0.0456402,0.169455,0.440613,0.457172,0.0861554,-0.197204,-0.58996,0.585473,0.260248,-0.16434,-0.490186,0.163387,0.158085,-0.00652463,-0.123321,-0.18064,0.39481,-0.130535,0.408296,0.36729,-0.32397,-0.204284,-0.106481,0.299418,0.0936085,-0.124632,0.0245794,0.230249,-0.180893,0.400615,-0.0705318,-0.167505,-0.326778,0.274782,0.381289,0.125539,0.210229,0.133404,-0.211477,0
1.42786,0.811507,-1.02791,-0.681851,-0.825315,0.238433,-0.489039,0.0139582,0.446585,-0.0586807,-1.16704,0.115946,-0.197873,-0.131661,-2.21524,-1.94993,-0.964404,-1.39139,-0.920933,-1.33094,-0.639551,-0.614905,-1.67004,-0.729423,-1.55015,-0.860559,-1.19908,-1.06051,-0.945404,-1.03401,-1.32599,-1.24085,-0.892598,-1.17459,-1.31881,-1.48194,-0.998639,-1.80633,-1.69194,-1.2257,-1.13911,-0.980214,-1.42383,-1.24521,-1.33926,-1.39636,-1.47677,-1.3609,-1.8452,-1.27396,-1.97164,-1.4295,-1.82982,-1.62322,-1.287,-2.02905,-1.81912,-1.74867,-1.81195,-2.05057,3
0.920634,-0.604519,0.543662,-0.0625571,0.601979,-0.879095,1.34773,0.276172,0.135309,0.571808,-0.722014,0.00826048,0.423032,0.364625,0.280104,-0.590245,0.016324,-0.349929,0.764881,0.457298,0.775062,-0.589669,0.8003,0.0452143,0.640012,-0.630827,-0.703306,-0.18012,0.162345,0.0632311,-0.0395859,-0.505619,-0.233798,1.56398,1.16581,1.96977,1.77027,1.59443,1.48541,0.988742,1.27558,1.53128,0.954867,1.4761,1.34732,1.34708,0.976237,1.22711,1.4026,1.13299,1.26559,0.913303,0.935085,0.945972,1.15266,1.04671,1.386,1.43456,1.13197,0.890397,4
1.01132,-1.22951,-0.687877,-1.30229,0.148111,-0.235186,0.857648,1.0332,-0.603623,-0.50889,-0.363366,-1.01387,-1.00461,-0.0724407,-1.01642,-1.01907,-0.45796,-0.437855,-1.65757,-1.06991,-0.976883,-1.02098,-0.643818,-0.710536,-1.14244,-1.04969,-0.754185,-0.691699,-1.39086,-0.921076,-1.254,-1.16002,-0.587804,-1.15183,-0.706891,-0.557436,-1.18409,-0.561141,-0.909206,-0.480807,-0.782497,-0.390304,-1.35186,-1.30644,-1.3388,-1.24081,-0.944415,-1.29951,-0.621137,-0.938295,-0.820594,-0.582159,-0.882956,-0.613517,-1.22761,-0.989636,-1.08935,-1.19734,-1.16146,-1.35538,3
-1.69899,2.0754,2.44143,2.43214,2.27005,1.4277,-0.769093,-0.69216,-1.5887,-2.27362,-1.44295,-0.395759,-0.229963,0.305089,0.928113,1.26308,1.09848,-0.248995,-0.714603,-1.35428,-2.34862,-1.78469,-0.966374,-0.422064,0.0296349,0.809434,1.66665,1.43377,0.183117,-0.411655,-0.570482,-0.962687,-1.46687,-0.5599,-0.744651,-0.314141,0.595618,1.21654,0.528985,1.02444,0.136531,-0.593848,-0.852457,-0.915701,-1.15459,-0.317179,-0.562826,0.64441,0.262911,0.462571,0.499751,0.880961,0.522882,-0.0824717,-0.245878,-0.533669,-0.421365,-0.137496,0.0535268,0.115702,1
-0.678905,0.642904,2.07387,2.42918,1.71749,0.608689,-0.26419,-0.824708,-1.65872,-2.89601,-1.13634,-1.27887,-0.414514,0.690541,1.22818,1.541,1.82722,1.45299,-0.924301,-1.57746,-2.57996,-2.17953,-1.15032,-0.398773,0.792283,1.09681,1.41823,2.06633,0.692554,0.649661,-0.257903,-1.2346,-1.31907,-0.809399,-1.43738,-0.0338211,0.181812,0.542047,1.17956,0.984493,0.757345,0.764532,-0.0425532,-0.850479,-0.821998,-1.37863,-0.846012,-0.01675,-0.0170955,0.622899,1.02316,0.934467,0.719228,0.0362142,-0.161555,-0.693866,-1.10825,-0.636568,-0.369986,-0.43073,1
0.906873,1.11153,-0.913448,-0.133253,-1.29087,-0.826939,0.293391,0.526599,0.107972,-0.654133,-1.04595,0.081246,-0.278766,-0.807018,-1.10314,-0.443289,-1.76883,-1.78809,-0.808859,-1.29223,-1.06306,-1.16589,-1.02124,-1.89711,-0.647644,-1.9378,-1.19614,-1.1924,-1.56992,-1.34701,-1.98669,-1.21137,-1.58005,-1.68384,-1.17339,-1.75907,-1.64384,-1.48422,-1.29077,-1.46947,-1.7082,-1.14969,-1.41424,-1.94955,-1.28642,-1.13612,-1.68871,-1.46488,-2.01398,-1.61582,-2.01428,-2.03282,-1.51336,-1.56246,-2.00162,-1.87462,-1.4492,-1.97786,-1.7773,-2.07975,3
0.77682,0.899248,0.389101,-0.659284,0.0400301,-1.87376,-1.30691,-1.16708,0.349871,-0.437994,-0.136555,-0.274899,-1.89908,-2.21154,-1.82371,-1.25036,-1.36908,-1.25388,-1.32493,-0.757332,-1.20509,-1.10101,-1.88815,-1.66904,-1.78939,-1.37331,-1.08573,-1.47648,-2.05556,-1.6105,-1.63207,-1.4505,-1.0956,-1.15795,-1.10313,-1.48349,-1.6965,-1.17412,-1.23977,-1.59902,-1.16652,-1.94662,-1.37929,-1.76039,-1.72621,-2.01083,-2.1038,-1.29389,-2.15712,-1.95356,-2.02886,-1.81676,-1.78702,-1.39536,-1.49491,-1.81419,-2.16163,-1.83178,-1.4946,-1.59644,3
1.35336,1.6704,0.383448,1.16015,1.57139,0.914778,0.628357,0.0158723,-1.10739,-2.21248,-2.36862,-0.966225,0.543951,1.33382,2.4005,2.18824,1.6675,0.503776,-0.0783986,0.0873704,-1.16508,-1.2097,-1.38169,-1.19892,0.217064,0.741892,0.919438,1.5642,0.960119,1.06116,-0.328094,-0.0303957,-0.705489,-0.700992,-0.848763,-0.443417,0.301553,0.825533,0.918914,0.774011,1.00987,0.697973,0.552789,-0.105124,-0.475329,-0.483298,-1.16241,-0.511647,-0.132266,-0.116253,0.694195,1.08604,1.10673,0.113448,0.131793,-0.645714,-0.458839,-0.748405,-0.630219,-0.305268,1
-0.668521,0.0244115,-0.900753,0.498753,-0.0430091,-0.0799115,0.850407,1.03806,-0.373606,-0.211996,0.420008,1.08666,-0.82099,-0.333496,0.675068,-0.529192,0.289983,-0.491872,-0.77237,-0.00171694,-0.161015,0.236749,-0.625122,-0.640553,0.318251,0.229188,0.455828,0.0451226,-0.467524,0.297443,-0.237773,0.885509,1.43909,1.04275,1.16055,0.578169,0.851313,0.836397,0.655342,0.903181,1.01842,0.873297,1.25626,1.17503,1.06153,0.825768,1.07629,0.347875,0.900484,0.617461,0.56902,0.432205,0.849326,0.909745,0.442882,0.503489,0.918774,0.447108,1.07177,0.594941,4
-0.79617,0.518484,0.68648,2.69504,0.754922,0.707768,0.321988,0.0177649,-1.17347,-2.57847,-2.60486,-1.78021,-0.795556,0.418298,1.73383,2.77011,2.36891,1.69667,0.677376,-1.09179,-0.224378,-1.4956,-1.80479,-1.69668,-0.422684,0.584503,0.289735,0.727913,0.662092,0.777556,0.923858,-0.510978,-1.09737,-1.31695,-1.22032,-0.529929,-0.889637,0.172238,-0.0470814,0.401146,1.15183,0.844735,0.934579,0.539102,-0.109892,-0.43067,-1.07905,-1.23135,-0.60102,-0.456638,0.0581854,0.624875,0.973567,0.824813,0.710148,0.4149,-0.361526,-0.271326,-0.63118,-0.740625,1
0.480469,0.104264,0.465097,0.244421,0.53942,-0.466288,-0.596358,-1.03029,0.40526,1.24607,0.280099,-0.610606,0.262946,-1.1447,-0.8862,-0.219957,-0.947902,0.349848,0.435907,-0.449629,0.746992,-0.64938,0.499657,0.167847,-0.375661,-0.411868,-0.287784,-0.31768,-0.705614,-0.632177,0.471482,-0.509548,-0.317752,-0.357317,-0.067985,0.254259,-0.326512,-0.403457,0.248971,0.266409,-0.32378,0.453966,0.412754,-0.311283,0.0741402,-0.417226,-0.183756,0.0874203,0.211002,-0.0852976,0.116463,0.425378,0.404873,0.378632,0.0209487,0.260295,-0.356125,0.211834,-0.281468,-0.0753919,0
-1.21439,0.0188556,0.189396,0.60129,-0.592208,0.038554,0.793262,0.254772,-0.276328,0.424039,0.932166,-0.357681,-0.952332,0.336091,-1.05791,-0.76778,0.402067,-0.985564,-0.783654,-0.59842,0.154285,0.555815,-0.376911,0.379828,-0.587057,-0.113411,-0.190819,0.134744,-0.485314,0.373876,-0.142219,-0.107475,0.331399,-0.536769,-0.177722,0.2602,-0.238525,0.450276,0.106463,-1.24879,-1.83584,-1.05271,-1.02489,-1.50459,-1.65901,-1.25442,-1.55187,-1.74907,-0.97988,-1.43004,-1.29559,-1.07559,-1.59446,-1.11002,-1.54323,-1.27932,-0.882332,-0.897487,-1.00974,-1.16219,5
-1.29967,-1.63288,-1.43514,-0.506633,0.30067,0.13708,-1.39239,-0.4641,0.804338,0.796328,0.895639,0.534436,-0.853355,-1.02037,0.185368,-0.966606,-0.769577,-0.919407,-0.489678,0.325886,2.81251,1.17288,1.19199,1.78807,1.44962,1.95096,0.849898,1.6941,1.5531,1.52616,1.46081,1.81193,1.02397,0.943584,0.873323,0.721312,0.848187,1.01715,0.983486,1.58449,1.18567,0.626809,1.37792,1.02493,0.694041,0.866492,0.554756,0.852876,1.19898,0.823071,1.2182,1.31551,0.865923,1.1936,0.792664,1.05558,1.11329,1.25174,1.16821,0.941803,4
0.358827,-1.58922,0.413291,-1.16044,-0.793935,-0.978637,0.297932,-0.753756,0.060085,0.367776,-0.137738,0.720681,-1.52765,-1.35078,-1.8136,-1.11038,-1.22668,-1.70531,-1.46909,-0.845454,-1.4971,-1.517,-0.326713,-0.805401,-1.03624,-0.534326,-0.956935,-1.48357,-1.26057,-1.26264,-0.863858,-1.28814,-0.769965,-1.35024,-1.1543,-1.075,-1.10453,-1.29942,-0.857626,-0.946583,-0.854591,-1.02104,-1.30296,-0.821717,-0.651654,-1.05711,-0.901174,-1.38536,-1.37346,-0.795323,-1.41199,-0.723228,-1.17572,-1.24447,-0.676207,-1.08071,-1.01765,-0.973432,-0.880164,-0.711662,3
-0.906369,-1.0571,0.704903,-0.230555,0.723396,-1.39392,-0.248308,-0.74083,0.944145,0.533526,-0.458287,-0.599439,-0.518629,-0.155334,0.105088,0.620821,0.464795,0.244123,-0.784802,0.0758783,0.121574,-0.334857,0.599761,-0.339358,0.0376277,-0.365337,0.0599724,-0.244918,0.313249,0.391871,-0.260582,0.0286632,0.463594,-0.125172,0.266605,0.412299,1.82456,1.74793,1.77079,1.35447,1.38369,1.90408,1.64757,1.64274,1.55341,1.07854,1.3013,1.59254,1.45198,0.960247,1.01378,1.05126,1.37028,1.30136,1.24883,1.54633,1.35686,1.29603,1.32937,0.883346,4
0.041877,0.0554143,-1.49947,-1.5294,0.374166,-1.30471,-1.35417,0.263203,-0.440596,0.225486,-0.178063,-0.295223,-0.399648,-2.05606,-1.10455,-0.270287,-1.0414,-1.84367,-0.508257,-1.23985,-0.628603,-0.705097,-0.537837,-0.659844,-0.881713,-1.68636,-1.07123,-1.04236,-0.741008,-0.602575,-0.830863,-0.715209,-1.00615,-0.769773,-1.3812,-0.997439,-0.866006,-0.847926,-0.871983,-1.39049,-1.02287,-1.57927,-1.27512,-1.21249,-0.890741,-0.908938,-1.1454,-1.11412,-1.31623,-1.59412,-1.2288,-1.68793,-1.48316,-1.15403,-1.3996,-1.37044,-1.38625,-1.13248,-1.31334,-1.61317,3
