feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
0.272551,0.825685,0.666107,0.499702,-0.186509,-0.0453336,0.932895,0.203637,1.44782,1.27912,0.597335,0.469694,-0.772939,-0.709195,0.812695,0.501764,-0.0219282,0.65166,0.257727,-0.00116208,1
-0.872134,-0.192965,-0.671987,-0.033705,0.149188,0.0452775,0.292909,0.182764,-0.570268,0.183929,-0.0991542,0.0745118,0.342025,0.850371,0.125951,1.29576,0.93617,0.258436,0.86217,-0.0826012,1
-1.87585,-1.48626,-0.947279,-2.74102,-0.635417,-2.03927,-3.15442,-0.489157,1.58156,0.933052,-2.11706,2.03317,0.608426,-0.162717,0.439507,-0.16131,2.22282,-0.978509,-1.99148,-0.11365,0
1.031,0.938129,-0.555095,0.196669,1.53761,0.753126,0.416301,0.0348189,-0.470907,1.15016,0.360196,0.170217,-0.0329244,0.986738,0.30136,1.01239,-0.361281,1.27833,-1.21426,0.221141,1
-0.0350847,-0.402894,-1.35695,0.973223,-0.901762,-0.104352,-1.31044,-1.596,-0.106293,-0.752983,-1.10685,2.20587,0.0196925,-3.8854,2.65272,-0.0051864,-2.07081,-1.01663,1.36919,1.07205,0
-0.220689,1.04645,0.323932,0.565342,0.834247,0.281538,0.893854,0.827677,-0.528178,0.466405,-0.704263,1.40641,1.13009,-0.512658,-0.252721,0.648181,-0.700255,0.348854,0.572198,-0.0195495,1
-0.170058,-0.262498,-0.364854,-0.991308,0.50478,0.572526,-0.126548,0.875749,1.15634,-0.12425,-1.0903,-0.937323,-0.0817873,-0.884008,1.19218,0.123247,0.294679,0.534294,0.0401689,0.32065,1
0.472927,-0.800377,0.658471,0.24163,-0.566892,0.907793,1.22399,1.39416,1.08209,0.125479,0.272516,1.02666,1.00896,0.314977,-0.0975635,0.169916,-0.0866902,-0.0460892,0.553839,-1.05987,1
-1.58734,1.32224,0.553219,0.00379475,-0.0144968,-0.0804088,-0.14219,0.562464,-0.52682,-0.641097,0.0847366,0.609706,0.0722468,0.262913,0.546248,0.858067,1.42065,0.300177,1.12201,-0.385389,1
-0.204906,0.596677,-0.402914,0.711294,-0.0948453,-0.147325,0.0067742,0.657531,0.313185,0.821102,0.249937,0.538664,0.41704,0.988321,1.2773,1.04593,-0.343779,0.809846,0.237193,0.337319,1
-1.38545,0.0413035,0.260005,-0.969428,2.45825,-1.9111,-1.72015,0.419009,1.5062,0.490711,0.0264083,0.59364,-0.531815,0.199195,-0.295218,-0.246683,-0.228156,0.262733,-1.24893,-1.90168,0
1.13529,-0.403211,-0.282944,0.127108,-0.0144968,0.556605,-0.279981,-1.24938,0.0442302,-0.862203,-1.11582,0.0172144,-0.685286,0.274694,-0.0387407,0.777174,0.599281,0.762826,-0.530562,0.18144,1
-0.902057,-0.0299405,1.24484,0.529929,0.540632,-0.619597,0.756497,-0.622365,0.124892,-0.363888,0.668521,0.346125,0.241359,-0.622486,1.22664,-0.997246,-0.536739,-0.787912,-0.569263,0.472139,1
1.23864,-1.20927,-0.453046,0.140071,0.741058,-0.115297,-0.0806179,0.337161,-1.02745,-0.683427,-0.241902,0.836699,-0.801781,0.0527585,-0.173398,-0.146127,0.371509,0.439211,-0.921284,-1.01107,1
1.22323,0.696127,-0.0764434,-0.818923,-0.346633,-0.0583935,0.151517,0.356643,-0.936856,0.612117,1.57386,0.10269,0.292912,-0.0691035,-0.262754,-0.67971,0.0583766,0.877614,-0.872796,0.607341,1
-0.755847,-0.538283,-0.011531,-0.395802,-0.0158953,-0.0622493,0.471355,-0.158604,0.296028,0.76792,-0.941841,0.457394,0.223591,1.19385,0.53366,0.503755,-0.958671,-0.633164,-0.475932,-0.51601,1
1.27235,-0.304838,0.208826,-0.590762,0.714996,0.42358,-0.697949,-0.0566429,0.155318,-0.709447,0.267749,0.377378,0.0786283,0.461477,-0.0887775,-0.858359,-1.1285,0.947039,1.03892,0.732044,1
1.26629,0.568218,0.700904,0.0146716,0.282106,-0.861642,0.0623874,-0.20579,-0.103701,-1.27592,-0.866516,-0.817771,-0.863783,0.510374,-0.667659,-0.866884,1.1453,-0.47154,0.868503,0.0647527,1
-0.252001,-0.548678,1.23751,1.72246,-0.3439,1.43255,-0.0983694,0.217869,-0.34007,0.865209,-0.794076,1.29652,0.697768,0.415114,1.17417,-0.149861,1.37074,-0.789999,0.131133,1.34125,1
-1.94397,-0.781552,-2.10462,0.868186,-2.42915,1.10351,-0.641715,-0.955005,-2.24096,0.825925,0.784362,1.61031,-2.94956,0.841124,-0.355973,0.514458,1.56382,-0.800619,-2.34421,1.12492,0
-0.407808,0.865173,1.51077,-1.09388,0.573878,-1.09933,1.06882,-1.18069,-0.298166,-2.05893,-0.571362,-0.777355,1.90314,0.87273,-0.217141,0.953396,0.56788,2.35923,-1.62226,0.515531,0
1.34457,0.149057,0.568554,-1.34417,0.109458,0.515435,0.392094,-0.799027,-0.433569,-0.870771,0.516867,-0.481266,-0.903011,0.768349,-0.723616,-1.29742,1.77624,-0.765077,0.416306,1.67718,0
1.1173,0.927607,0.349736,-0.329466,0.746207,0.27507,-0.522234,-1.04514,0.0482417,-0.226426,0.658047,-0.0298535,0.304236,0.540206,0.543257,0.138305,-0.526061,0.246527,1.26735,-0.806837,1
0.579239,1.51467,-0.638052,1.07516,0.278546,1.03031,-0.112583,0.679226,-0.216393,0.662189,0.998232,-0.230677,0.126177,0.54958,0.353765,-0.236914,0.928778,-0.0603916,0.662203,0.457506,1
0.105823,0.809078,-0.828294,-0.0932113,0.606106,0.174384,0.481162,-0.102057,0.206541,-0.76631,0.757142,1.55351,1.05645,1.35992,0.878497,0.408177,0.777392,0.440009,1.61284,0.164897,1
-0.452631,-0.84931,0.212706,0.118697,0.161583,0.120528,0.375398,0.187698,0.791231,0.461454,-0.507013,0.746642,0.935263,0.536153,0.199604,0.411164,-0.466859,-0.543359,-0.622165,-0.118231,1
-0.217848,0.550407,0.142559,-1.2459,-0.249821,-0.628802,-1.41707,1.30776,2.0496,0.31149,-2.29041,1.48366,1.17708,-0.944495,0.517023,-2.55755,-1.08415,-0.621685,0.865944,-1.9396,0
0.183032,0.233231,-0.75285,-0.746579,-0.177101,-0.615555,0.241703,0.263031,-0.355437,0.419061,1.55059,0.85904,0.39996,-0.429116,-0.580983,0.63474,0.304472,0.211661,-0.0497074,0.601042,1
-0.132053,0.821438,-0.216553,-0.220129,-0.180978,-0.504857,-1.05099,-0.705857,-0.0980233,0.929624,-0.258961,-0.143946,0.870321,-0.528556,-0.456857,-0.212957,0.086556,-0.619107,0.567849,1.18912,1
1.52683,-0.316374,0.294185,-0.421856,-0.889621,-0.895162,1.44508,-0.587513,0.673787,0.419695,0.684577,0.440387,-0.439532,-0.756065,0.937569,-0.439458,-0.243067,0.615873,-0.62901,0.879653,1
-0.0699959,0.837728,-0.666074,0.534672,0.000314235,-0.457343,0.741414,-0.126536,-0.719557,0.072106,0.362078,-0.588519,0.506508,0.36248,-0.407754,0.140048,1.06279,-0.604743,0.325087,1.36415,1
-0.435522,-1.27982,0.533265,-0.264142,1.11623,-0.163619,-1.7587,0.464613,-1.35615,-0.0443495,-0.21926,0.511867,0.53535,-1.48078,1.58985,1.01158,-0.261263,0.109457,-0.982566,-0.907045,0
-0.283946,1.75021,-0.479467,-0.781423,-2.08296,-0.0136788,0.217806,-0.915599,-1.03289,-0.769927,-1.57756,0.228706,1.80666,-3.53457,1.49489,-0.0642383,-2.84795,1.79978,-1.06266,0.136839,0
0.761813,0.619749,-0.494925,0.816394,0.798904,0.233216,-0.464076,-0.170243,-0.60884,-0.465049,0.482498,0.554605,-0.175509,0.315737,-0.0862227,0.236124,0.421044,0.55449,-0.296372,0.0117537,1
0.175772,0.249584,-0.895054,-0.756191,-0.410327,-2.2894,0.475762,0.10895,-1.49933,0.991121,0.0336209,0.264917,-1.51589,-0.238342,0.970096,-0.724886,-0.596067,-0.598605,0.329756,0.0781774,0
-0.0320544,1.38702,0.0341663,-0.0703194,0.0423955,-0.480416,1.15187,-0.709842,-0.699438,-0.144431,-1.06402,0.128169,-0.0856038,0.703301,1.13354,0.160271,0.0585662,0.254998,0.703847,0.560641,1
1.20651,-0.690722,1.30113,-0.0669046,-0.464995,1.47279,0.140842,1.10769,-0.718631,0.145089,0.631893,-1.02882,0.834534,-0.172281,0.165706,-0.099209,-0.173313,-0.188745,-0.612698,0.942768,1
-2.00653,0.104434,1.01918,-0.395422,-1.27395,-1.06917,0.253682,-0.869868,-2.61255,-0.808704,-1.20758,-0.207708,1.4289,-1.04514,2.09446,2.09511,0.200221,-1.63114,0.969829,-0.504176,0
0.928415,2.08399,-0.0495916,-0.376514,-0.231133,0.484651,0.621002,-1.27847,0.199814,0.460566,1.18426,-0.460996,0.355727,1.1174,1.33163,1.03703,-1.36917,-2.01982,-1.50455,-0.882359,0
1.38649,-0.00591786,-1.5164,-1.71139,2.44573,0.455111,0.273295,0.308382,-1.24839,-0.800073,-1.48467,-0.267955,-0.000328202,0.900725,0.115607,-0.0617493,-0.596067,1.23444,-0.507789,1.79209,0
-0.33123,0.827333,0.492864,2.27705,-2.11767,0.931674,-0.52422,1.42749,-0.190288,0.306286,3.1984,2.18008,1.07215,-0.432726,0.494715,-0.147869,-0.124536,-1.31385,-1.40425,1.38228,0
-0.146005,-0.375259,0.0397707,-1.27259,-3.39059,0.0669197,1.24888,1.66146,-1.58178,0.905699,-1.28121,-1.53521,0.897724,-0.884451,0.730256,-1.11566,-0.241045,-0.949167,0.233163,-1.04097,0
-0.471822,0.134922,-0.965016,-1.11329,0.187709,1.17882,0.307495,-0.365817,-1.31307,1.51336,-1.90858,4.12549,1.05069,0.457234,-1.7327,-1.99789,-3.11325,-0.4662,0.683249,-0.477008,0
-0.845934,0.468514,0.684029,-1.66675,-1.50774,-3.19452,0.580285,0.711105,1.16862,2.12198,0.737888,0.341983,0.434371,1.40743,-1.28168,-0.00954218,1.44807,0.894924,2.56304,-1.05071,0
2.16287,-0.22396,2.07681,-2.22513,-0.697967,1.09125,2.00785,-1.94654,0.171178,-0.656582,1.24791,-1.70133,1.05989,-2.83697,0.29382,0.890424,0.538879,-1.69682,-1.1304,1.47785,0
-1.81531,1.21157,-1.02556,0.673604,-1.00449,0.263067,-2.56068,1.06829,-1.44317,2.32918,-1.14906,0.292405,0.259065,-0.581633,-0.378218,-0.0532867,0.747002,2.39987,1.32479,0.0873393,0
0.834855,0.718755,-1.05333,-0.128498,-0.489595,-0.198259,0.338157,-0.377771,-0.553728,1.13334,-0.00112515,-0.390206,0.907985,1.04114,-0.120681,0.703872,-0.118155,0.34026,0.649793,0.474557,1
-1.0525,1.77189,0.81915,-0.789897,0.963669,-1.44698,0.535161,-0.758229,1.04038,0.69481,-2.28138,-2.68009,-0.963761,0.445009,-0.336968,1.26029,-0.918423,-0.95862,-2.70864,-1.44238,0
0.16283,-0.926132,-0.536742,1.05328,-1.16226,-0.364058,1.44986,1.46196,0.798513,1.03802,-0.800097,0.222807,-0.0851033,-0.507591,1.13846,-0.1381,0.788007,0.339462,0.487568,0.645197,1
-0.0614101,-0.272576,0.794392,-0.0170736,0.527029,0.205915,0.0222292,1.32895,0.274613,-0.483009,0.0694332,-0.46746,0.347156,1.09467,-0.0603008,0.37694,-0.341821,0.406739,-0.247883,-1.00369,1
-1.02428,-1.34162,0.303177,-0.0213105,0.931504,-1.82758,-1.03721,0.473722,-0.303658,-0.884289,-0.777455,-0.256658,0.228658,1.58959,0.224903,1.68952,-1.12206,-0.954508,-1.11466,-0.718208,0
-0.816326,-1.2982,0.105607,-0.835554,0.288399,0.626444,-1.55604,0.597252,-0.417708,-0.145574,-0.293331,0.887155,-0.657945,-1.8444,1.62693,0.674004,-0.504073,0.232839,-1.46125,-1.22727,0
-0.592528,0.33509,-0.544872,0.0727867,0.638906,1.26153,0.296199,-0.757154,0.353115,-0.409328,0.177184,2.19715,-0.233131,0.230231,0.179976,0.0763911,1.23458,-0.747031,-0.818102,0.508341,1
0.0501417,-1.15387,0.876734,1.75294,1.31291,1.17459,0.385204,-0.0580344,-0.169798,0.231336,-1.67326,-4.48738,1.1558,-2.0766,-0.179442,1.44871,-0.959618,-1.69609,1.59909,0.702968,0
0.067692,1.32249,1.12197,-0.235495,1.0477,-0.10684,0.637077,-0.0135685,0.100576,1.80345,-0.307882,0.265608,-0.313464,-1.24649,-0.70056,0.906603,1.11346,-0.442444,-0.330403,-0.453849,1
-0.617149,-2.49959,-2.80658,-0.129762,1.17293,-0.868607,-0.69379,-0.0246376,-0.855392,-0.6364,0.930684,0.427898,1.05526,-0.986108,1.16345,-0.819717,-4.05442,0.914444,-1.79504,-0.518428,0
-0.683562,0.00916761,0.404179,1.66131,-1.25036,-1.59617,0.027505,0.0353882,0.557947,0.891419,0.176306,0.0485303,-2.05708,-1.53468,-0.902203,-1.54284,-0.0131459,-0.18764,0.820014,0.103182,0
-2.88247,0.717298,2.60898,-0.247194,-2.1628,0.560709,0.708952,-0.59776,0.974031,0.049513,1.03379,0.12704,-1.20945,1.91597,-1.17432,0.0121123,-0.507359,-1.62071,-1.77271,1.32044,0
-0.613172,-0.881509,-1.1289,-0.875204,0.948413,0.39603,2.91411,0.359552,1.49293,-1.11644,0.0730082,2.00518,-1.98213,0.207366,-1.10659,0.430143,-0.199344,-1.3249,1.25628,-0.0440449,0
0.00298308,0.305173,-0.0203379,0.13868,0.652001,-0.535516,-1.42632,0.731851,0.584608,0.466849,-0.807874,0.634055,0.0592959,-0.287049,-0.169472,-0.449787,0.0897783,-0.643476,-1.13366,0.418758,1
-0.764243,-1.98763,-0.469736,-2.14393,-0.0129077,-1.31501,-0.811782,-1.57057,-1.36831,-2.38038,0.56629,-0.28402,-0.602262,-0.244803,1.17523,-1.78465,1.82129,0.969383,0.741588,1.75264,0
0.126908,0.0565157,-1.02463,0.292347,0.896924,-0.29397,0.245861,-1.00402,-0.378334,0.851437,-0.763218,0.144047,0.173226,-0.271214,0.291889,0.442028,0.418959,-1.10164,0.529979,0.743497,1
0.928794,0.205659,0.869097,0.71629,0.877028,0.755738,-0.824816,-0.452092,0.719148,-1.14696,-0.516985,0.72725,0.566945,0.0103221,0.380808,-0.677221,0.503434,-0.742918,-0.395779,-0.0066974,1
0.617181,0.399742,0.223053,0.317072,0.277847,0.242047,0.207937,0.780175,0.103662,-0.912466,0.0924509,0.393632,0.221526,0.112106,0.410905,1.23322,-1.03866,0.0607186,0.13593,1.31204,1
0.467309,1.01577,1.07591,0.149557,-0.25319,1.15829,0.271619,-0.257783,0.887568,1.30634,-0.997535,0.325792,0.340086,0.348293,0.0420161,-0.673861,0.333283,0.29011,-0.151226,-0.473509,1
0.735488,-3.19472,-1.08542,-2.2214,-1.60138,2.81386,-1.10319,-0.959243,3.18627,-1.65619,1.76321,0.761641,-0.11601,0.154289,-0.430311,0.296171,-0.389839,-3.00031,0.761355,0.848413,0
0.531386,0.639715,-0.305977,0.112626,0.414261,0.584342,0.066608,1.09175,-0.420732,0.264527,0.100353,-0.361588,0.693951,0.127434,-0.571823,-0.220922,-0.628037,-0.122696,-0.819957,-0.786986,1
-1.16291,0.91962,-1.23027,0.0602024,0.705461,0.350071,-1.52079,1.46127,2.02436,0.0239372,-1.46272,1.4467,-0.107314,-0.746818,0.106198,0.214905,0.382123,-0.344414,0.423279,-0.59325,0
-1.922,-1.22981,-1.71366,-2.32701,0.32762,-1.76427,0.697222,1.59043,0.122547,1.89421,-0.514226,0.40041,-1.16497,0.405107,-0.130838,0.55086,0.0995084,-0.0800344,0.668792,-0.19229,0
-0.757173,-0.312191,-0.462038,-0.0577352,-0.0867087,-0.0427216,0.224013,0.271317,-0.123141,1.51311,0.934824,0.253558,-0.448228,0.699374,0.337626,0.318137,0.0277963,-0.691969,-0.479451,0.0463017,1
-0.32498,0.582226,0.430908,0.435073,-0.0400507,-0.0914787,0.0842975,-1.20067,0.043613,0.837793,-0.44166,1.29464,0.716662,0.175634,-0.224681,0.561687,0.674595,-0.106123,0.471256,0.619875,1
0.82084,-0.0682247,0.802953,-0.0388904,-0.300675,-0.738256,0.615229,0.111164,-0.179919,0.214708,0.649141,0.442018,-0.252902,0.0924713,-0.659247,0.323426,0.754078,0.0737933,0.370568,0.22674,1
-0.346256,0.0557551,0.30096,-0.0760107,-0.595879,-0.0718888,0.517286,0.352658,-0.561319,0.466785,0.833784,-0.434324,0.118983,-0.667139,0.445925,0.145772,-0.225376,0.10559,-0.669182,-0.0407364,1
-0.128265,-0.30674,-0.946047,-0.216524,-0.834064,0.113065,1.19203,0.295985,-0.316125,-0.876419,0.515613,-0.568938,-0.107376,0.296166,-0.622296,-0.675665,-1.08731,-1.22269,1.00636,-0.734051,0
0.766548,-0.283795,-0.134766,-0.730643,0.0746238,-0.0124972,0.227861,0.381185,1.81651,-0.751206,-0.765163,-1.09754,1.03224,0.239985,0.662585,0.180308,-0.0526349,-0.0381707,0.57642,0.94016,1
-0.362354,-0.263956,0.466628,-0.908024,-0.85574,0.541555,1.21177,-0.188965,0.538816,0.0594767,0.677929,0.467435,1.03343,0.093928,0.651369,0.477932,-0.29595,0.436203,-0.573485,-1.03792,1
-1.6939,-2.35976,-1.40739,-0.625353,0.179191,-0.631662,-0.147093,-3.34307,-1.90338,2.0139,0.173358,-0.791162,1.18296,-1.40863,1.02275,0.460882,-1.00732,0.959684,-0.593379,0.117752,0
0.377411,-0.661819,0.178033,-0.0440127,0.258777,0.305481,0.39017,0.582514,0.121374,0.427882,0.824251,0.444403,-0.24189,-0.00696909,0.763032,-0.0142713,-0.729698,0.319881,-0.613146,0.237493,1
0.356388,-0.406444,0.355341,-0.854083,0.236465,-0.0632443,0.329157,1.00738,-0.170847,0.416713,0.422601,-0.192834,-0.342494,0.318651,0.221787,0.284411,0.365001,0.0334642,-0.778441,-0.735069,1
0.155191,-1.07122,-0.71713,1.52788,-1.01408,-1.22116,0.289805,0.650573,-0.0699429,0.494075,0.334921,-0.610044,-0.282933,-0.856329,0.624637,-1.39325,0.37928,0.605438,0.124736,-0.767899,1
0.322613,-0.544748,0.939367,-0.96323,-0.595815,-0.516362,-1.73095,0.319704,-1.82105,0.209568,-0.520309,0.280983,0.732741,0.703428,-0.550824,0.304074,1.20697,-1.26677,-1.82612,-3.28564,0
1.38542,-1.53082,1.03372,0.385875,-0.825037,0.839321,0.48681,0.142473,0.718284,-0.626056,-0.0917535,0.0742607,0.73393,1.58249,0.291452,0.265805,0.202243,0.339217,0.31869,-0.159268,1
0.0830327,-0.353644,-0.709123,0.243717,-0.736171,-0.051677,-0.441855,-0.382705,-0.415918,0.356486,0.793644,0.207306,0.624755,0.0115255,0.771569,-0.646917,0.668592,1.2213,-0.598881,0.111198,1
1.0382,0.768892,0.914856,0.923834,-1.49643,0.649019,-1.55207,-1.24027,-1.48538,-2.99293,-2.52053,-1.1239,0.780165,-0.68576,0.511727,-0.0811014,1.62732,1.17029,-0.287608,-1.19024,0
-0.838232,-1.44132,0.334463,0.659629,2.52627,0.885031,-1.79091,-1.09523,-0.351488,1.37495,0.172292,-0.829004,-0.0896079,0.960706,-1.53611,-0.0952266,0.636748,-0.586144,0.8069,-2.15389,0
1.75429,1.30088,-0.707399,2.20951,0.0730982,1.39418,-0.186072,-0.692574,-1.34955,-1.57103,1.28473,0.251801,-1.57445,1.60555,1.50337,-0.100454,-0.350919,1.18865,-0.286648,-0.568818,0
-2.15053,-0.524148,-1.34574,1.04645,-1.19703,-0.889565,-2.43958,-1.47139,-2.36791,1.36536,1.11006,1.38852,0.212892,-0.0381313,0.181533,-0.981877,-0.536739,-1.37585,2.29859,1.05284,0
0.695652,-0.210776,1.15892,-0.0288357,-0.146144,0.102928,0.226061,0.793458,0.86603,1.09095,-0.256201,-0.76882,0.921124,0.434495,-0.137568,-0.234363,0.257907,-0.479888,-0.410748,0.642461,1
-0.142786,0.350492,0.00866943,1.11165,1.13002,0.44174,-1.17941,-0.0851693,0.17593,1.41931,-0.183197,1.89435,-1.81151,-1.58788,-2.19406,0.698334,-0.181843,-1.62384,0.156912,-2.75609,0
-0.0169031,-0.827569,0.14687,-1.47501,0.667956,0.764942,0.209799,0.172834,-0.187881,-0.138275,-1.03661,0.318512,0.623816,0.87729,-0.517549,1.38057,0.284886,-0.778029,-0.263939,0.618348,1
0.313396,-0.20672,-0.476695,-0.338952,0.837298,0.17314,-0.873043,-0.340136,-0.44079,-0.503698,0.402594,0.736789,0.34434,0.479782,-0.741375,-0.390611,0.441767,-0.364917,-0.290486,0.015253,1
-0.055539,0.671344,-0.823983,-0.263193,0.517557,0.555237,-0.279174,-0.165752,0.0620042,-0.00405021,0.413194,0.237555,-0.329731,-1.67915,0.361367,0.318884,-0.0835942,0.417358,-0.128261,0.417486,1
-0.966577,-2.37979,0.833069,0.608217,-2.61889,-2.27989,1.67082,0.543172,0.914908,2.30272,-0.836223,-1.10237,-1.34171,1.4334,2.15833,-2.01756,0.00283929,-0.868939,0.808244,-1.78092,0
-1.78387,0.949918,1.07695,-1.52965,-0.609101,-1.90948,-1.07967,-0.8915,-0.701783,0.726668,0.0484852,0.808207,-1.55143,-0.681707,-1.77888,0.069733,-0.723506,1.4262,1.61604,1.92545,0
1.05455,-0.758544,-1.20262,-0.571475,0.861899,-0.717609,-1.28108,1.48436,1.84014,-1.42823,-0.155538,-0.458988,1.32285,1.53651,0.473716,-0.885116,-3.35834,-1.73212,0.604439,-0.192608,0
0.310997,-0.241264,-0.736899,0.281154,1.20421,0.673958,-1.39591,0.169482,-0.614394,-0.640208,-1.44171,0.803751,1.35845,-0.197679,1.05341,0.489879,-0.99955,-0.49462,0.631945,-0.152652,1
0.853731,0.124527,0.477898,-0.397572,-0.907356,0.441118,0.122842,0.635582,-0.501085,0.711754,0.554687,0.138587,0.715912,-0.750618,0.195429,-0.278854,0.630683,-0.494927,-0.736606,-0.485725,1
0.79805,0.535068,-0.277832,-0.395992,-1.27236,-0.129974,-0.0368598,-0.547602,0.39002,-0.66242,-0.137224,0.950603,-0.370648,0.474905,-1.09506,-0.536529,0.259676,0.53319,0.371592,-0.0711488,1
-0.543728,-1.47073,0.0922426,-1.6073,-0.765539,0.764071,2.7716,0.604652,0.436554,-1.42284,-1.78911,1.42775,2.96417,0.467494,-0.387939,-0.0512954,0.0682331,1.2337,0.790141,-1.10148,0
0.851711,0.798937,0.28156,-0.420591,0.45469,-0.448326,-0.202396,-0.509271,1.08123,1.06728,-0.330209,0.743253,-0.263412,0.519495,-0.274842,0.666413,0.446127,0.800393,1.48037,0.491735,1
-0.133316,-0.95681,0.577422,0.624532,0.717094,-0.525628,1.29916,0.284093,0.917562,-0.458258,0.887095,-0.00964569,1.17758,0.723379,0.737235,0.521303,-0.387944,0.740605,-0.495507,-0.660883,1
0.725892,-0.00775601,-2.36076,-1.00237,-0.787533,-0.0595751,-2.31905,1.07853,2.71335,0.512098,-0.30738,0.390495,-0.992916,0.239035,0.00232315,-2.28065,-0.752759,-0.269956,2.08737,2.77394,0
1.70745,0.659618,0.565413,-0.551682,0.952736,0.508718,0.613864,-1.49669,1.84446,-1.43953,0.858934,1.66553,-1.94202,0.00772528,0.0852609,2.33785,-0.687113,-0.779994,-1.27964,-1.0752,0
-1.21992,0.692641,-1.70356,-0.269138,-0.691356,-0.374941,-2.44672,0.0870647,-1.22352,0.941683,-1.42233,-1.29655,-1.09202,0.984267,-0.990811,1.50714,1.94684,-2.06463,0.822957,0.523738,0
-0.0569279,0.150261,0.0864534,-0.290259,-0.246134,-0.0272984,0.269199,0.664615,-0.539225,0.742915,0.0521229,0.302321,-0.08917,1.85282,0.0664425,-0.116881,0.685778,1.05956,-0.997727,-0.631997,1
0.89464,0.152733,-1.75246,-0.302147,-0.460291,-0.971656,-1.67639,1.22819,-1.6759,0.637629,-0.0885548,0.972568,0.110098,-0.630846,0.861673,2.49665,1.57033,2.42817,-1.33203,2.43266,0
0.951142,0.369381,-0.616743,0.87862,0.161393,-0.352677,0.527341,0.394214,0.323491,-0.16328,0.84106,0.204419,0.0688057,0.326061,0.135858,-0.526138,0.304219,0.011673,-0.215323,0.371358,1
-1.77459,0.125541,0.954887,1.11304,-1.23708,-0.0935931,-0.259002,-0.866453,0.00911423,0.373177,-0.186082,0.235359,0.0993372,-0.221684,-0.391491,1.07418,-0.0559204,0.0987152,-0.775947,0.466922,1
-2.02717,0.116731,-3.01918,-0.838147,0.987062,0.689194,-1.10083,0.49295,-0.475473,1.68611,1.21248,0.278347,0.33433,0.460844,-1.74548,-1.3108,0.000627905,1.08307,1.61464,0.034213,0
0.509796,-0.484913,-1.94461,1.48956,-0.815184,0.290929,0.952757,-1.90454,0.180004,-1.87324,-2.78163,1.33223,-0.804346,0.500937,-0.493558,-2.92972,0.63182,0.349468,-2.51776,-3.40964,0
-1.00105,1.98163,-0.973392,-2.38835,1.11966,-3.5898,-1.3028,-0.371509,-0.461526,-2.29388,1.56997,0.500069,-1.89241,-1.55089,0.752564,0.345827,-1.32665,-0.18187,0.331739,0.113871,0
-0.309135,0.834685,-0.440236,0.575081,-1.10734,-0.773456,-0.504172,0.905414,-0.186399,0.369179,0.791826,1.23652,1.64143,1.00523,0.298556,0.71638,0.838869,0.115166,0.747217,-0.0521888,1
-1.6768,0.0757212,0.183145,1.54103,-0.627217,2.89632,-1.03541,-0.41705,-1.953,-0.362873,0.411626,2.0353,-0.311837,1.54221,-0.986948,1.59494,0.0793532,-0.457483,0.162733,-0.351859,0
0.641486,1.80713,1.15067,-1.14782,0.884211,-1.55089,0.776545,-1.27601,-3.57154,-1.97637,1.35447,-1.43913,1.69974,-0.126868,0.494528,-1.13402,0.411629,-1.05622,0.292015,1.04628,0
0.7317,-0.116904,-0.358079,0.205964,-1.03347,-0.144838,0.641422,-2.33022,0.0396633,1.38206,0.420344,-0.0456683,1.17445,0.828583,0.491163,0.26201,-0.232136,-0.0323392,0.250499,-0.36662,1
0.0669975,-0.142004,0.282792,-0.981379,0.165524,-0.93826,-0.144983,-0.485805,0.0816296,-0.344468,1.17849,-0.519235,0.0283264,0.536849,0.0145987,-0.430373,0.624554,-1.77202,0.672246,1.22272,1
-0.888421,-0.173633,0.325595,0.214122,0.308423,0.0230134,-0.998297,0.0589178,-0.114069,0.230828,0.155546,0.0556218,0.199941,-0.220037,0.977636,0.0762045,-0.325836,0.572045,0.458334,0.599324,1
-0.0124839,0.55814,-0.226961,0.171437,0.769028,-0.360949,0.175103,1.37544,0.645274,-0.137831,0.315415,-1.10162,-0.53926,-0.140549,-0.314909,0.03358,-0.0331747,0.508329,0.245189,0.228076,1
-1.297,0.533737,1.74689,0.370571,1.45994,-1.10356,0.370184,0.816229,-1.02721,-1.28893,-1.20055,0.450867,-0.227062,3.16543,-1.7532,-1.75646,-2.17853,0.0307633,-1.20927,-0.721326,0
-0.424664,-0.00832647,-0.677837,0.355837,-0.313388,-0.615493,0.370618,-0.279288,1.18929,-1.25891,0.444427,0.774632,-0.117887,0.104505,0.955827,0.239795,0.0464352,-0.723214,0.227854,0.390255,1
