feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,label
0.18234,1.89552,2.01265,0.341003,1.52435,1.64273,1.16637,0.0689155,-0.971743,-0.177686,-0.571188,-0.270372,-0.273441,-0.423931,0.06892,0.644374,-0.523134,-0.478089,-0.499821,-0.454946,-0.55319,-0.762261,-0.376357,-0.420266,1
0.509943,-0.29929,-0.450803,1.68287,-0.715751,-0.700211,-0.949367,-0.478066,-0.821407,-0.540115,-0.507513,-0.210339,-0.213746,-0.21973,-0.191072,0.391317,0.447065,0.55392,0.310921,0.796918,-0.483326,-0.514756,0.250072,0.253366,3
1.41054,0.189312,0.0838946,-0.322676,-0.900933,-0.895131,-1.51243,-1.21487,-1.42054,-1.24127,-0.753528,-0.951553,-0.877491,-0.869116,-0.786257,3.45713,0.0352081,0.118857,3.44381,3.43731,4.48941,2.05001,1.65315,1.8414,2
-0.097929,-0.651736,2.01265,-1.01614,-0.751593,0.250221,-0.0984041,1.78183,0.552246,1.6574,1.77319,-0.424859,-0.414149,-0.428371,-0.803162,-0.339634,-0.461568,-0.474717,-0.499821,-0.506633,-0.339091,-0.404047,-0.0906311,-0.156898,2
0.405309,-0.361695,-0.516538,1.68287,-0.741139,-0.737636,-0.982614,-0.489762,-0.653385,-0.500355,-0.421408,-0.147103,-0.156895,-0.168996,-0.146769,0.240212,0.48634,0.594391,3.44381,0.712817,-0.39656,0.02861,0.182706,0.179483,3
0.607102,0.325468,2.01265,1.68287,-0.996511,-1.01988,-1.26415,-0.889202,-1.14124,-0.956832,-0.495212,-0.934744,-0.878202,-0.832335,-0.769351,-0.267722,0.22203,-0.175681,-0.284031,-0.3104,-0.325569,2.05001,2.66751,-0.146468,2
0.512434,0.01628,-0.109302,1.68287,1.52435,-0.502172,-0.075061,0.348704,-0.145635,0.0853421,-0.34905,2.25824,2.04256,-0.716916,-0.934324,-0.224029,-0.108093,-0.146452,-0.251706,-0.278862,-0.279369,-0.632464,2.66751,2.97397,2
-0.234949,-0.719105,-0.0307407,-0.253177,0.13026,1.64273,1.16637,2.21276,1.3813,-1.42631,-1.15584,-0.89232,2.04256,1.7817,-0.834058,-0.568113,-0.445645,-0.375788,-0.401099,-0.398004,0.299826,-0.323878,-0.231558,-0.259464,2
-0.227475,-0.55742,-0.906939,-0.77022,-0.884506,-0.874859,-1.1057,0.148084,-0.3225,-0.111165,-0.0567266,0.284338,0.229697,1.7817,1.62887,3.45713,-0.493412,-0.438742,-0.45876,-0.36121,0.344899,-0.210624,-0.215297,-0.260333,0
0.447661,-0.192918,2.01265,1.68287,0.990459,1.64273,1.16637,-0.600417,-0.429356,-0.228151,-0.639927,-0.345614,-0.345927,-0.344026,-0.251115,-0.449777,-0.521011,-0.497201,-0.521662,-0.532914,-0.389799,-0.396411,-0.322929,-0.355076,1
4.39509,-0.426227,-0.0515834,-0.120288,-0.17514,1.64273,-0.0425221,0.652783,-0.228172,-0.0239983,0.192906,-0.219944,1.24024,1.7817,-0.834641,-0.400623,-0.233348,-0.611868,-0.179193,-0.28587,-0.313174,-0.585381,-0.506444,-0.588892,2
-0.172667,-0.699249,-0.761039,-0.664825,-0.773247,-0.82418,-0.0814273,1.63069,0.592778,0.837726,1.77319,-0.353619,-0.379327,-0.354173,-0.58689,-0.327801,-0.524195,-0.508442,-0.532146,-0.545179,-0.611786,-0.816343,-0.406556,-0.195143,1
0.954636,-0.0709451,2.01265,-0.663298,0.765703,0.241644,0.572888,0.348704,-0.130896,0.30861,1.04455,-0.577744,2.04256,1.7817,-0.679578,-0.157579,-0.147368,0.00418976,-0.261316,-0.287622,-0.290637,2.05001,2.66751,0.162099,0
0.176112,-0.490051,-0.659231,-0.136326,-0.743379,-0.753229,-0.994639,-0.499658,-0.449253,-0.336727,-0.242685,0.014587,-0.0119226,-0.0383581,0.940419,0.486896,4.25674,4.59764,1.79175,1.76494,-0.425858,-0.0515587,0.0425528,0.0230269,3
-0.638536,-0.942486,-0.651214,-0.441053,-0.536543,0.116116,1.16637,-0.998059,1.3813,-1.13193,-0.877983,-0.589751,-0.381459,-0.381442,1.50354,-0.472534,-0.339497,-0.254375,-0.313735,-0.313028,-0.0709038,-0.538297,-0.491731,-0.510664,0
-1.09195,1.89552,-0.926178,-1.12688,-1.21529,1.6209,1.16637,2.21276,1.3813,0.0325834,-0.598683,-0.311195,-0.5911,1.7817,-0.822982,-0.380597,-0.208934,-0.109354,-0.0289265,-0.35245,-0.556571,-0.803618,-0.787524,-0.878336,2
-0.0954377,-0.647481,2.01265,-1.0085,0.19821,0.247882,-0.0991115,0.618596,0.550772,1.6574,1.77319,-0.430462,-0.410596,-0.430907,-0.803162,0.313944,-0.453076,-0.473592,-0.4972,-0.496996,-0.55319,-0.760988,-0.06895,-0.156029,2
1.44915,0.218387,-0.256003,-0.496805,-0.829996,-1.22416,-1.44877,-1.11951,-1.26504,-0.960655,-0.647163,-1.02359,-0.952109,-0.890678,-0.801996,-0.256799,-0.118708,0.00868654,-0.188803,-0.227176,3.84486,1.94502,1.62218,2.97397,2
-0.38318,1.16297,1.19177,-0.0255858,-0.163193,-0.463967,-0.685519,-0.765052,1.31056,-1.40413,-1.14136,-0.885116,-0.805005,-0.59262,-0.535009,-0.462521,-0.335251,-0.251002,-0.263937,3.43731,0.0958681,-0.41359,-0.315185,-0.374199,0
1.06799,-0.0439975,2.01265,-0.703776,-0.478301,0.237746,0.579254,0.336109,-0.143424,0.278026,1.03153,-0.609762,2.04256,-0.662378,-0.690654,-0.176695,-0.164351,-0.0733796,-0.24559,-0.274482,-0.273735,2.05001,-0.204457,0.199475,0
0.635752,0.36518,0.101531,-0.129453,1.52435,0.288425,-0.0708168,0.238048,-0.242911,-0.0071767,-0.536456,1.42578,-0.935764,-0.890678,-0.833475,-0.378776,-0.649451,-0.0632618,-0.182688,-0.189506,-0.183588,-0.582199,-0.518833,-0.578461,2
3.8221,1.89552,0.217769,-0.0500251,-0.178127,-0.159112,-0.628222,-1.17709,1.3813,-1.26344,-0.999543,-0.700213,-0.494452,-0.481641,1.62887,-0.444316,-0.304468,-0.222897,3.44381,-0.0668599,-0.0179425,2.05001,2.66751,-0.591499,0
-0.622343,1.89552,0.00693667,-0.0767556,-0.205008,-0.152874,1.16637,0.623094,0.0717622,-0.0752277,0.123443,0.643739,-0.293339,1.02768,-0.778096,-0.427931,-0.286422,-0.207159,-0.118912,-0.263093,-0.229788,-0.620375,-0.477019,-0.526309,2
-1.04835,-1.18998,-0.74661,-0.962679,-1.06969,-1.06042,-1.2691,-0.86941,-0.406511,-0.161629,0.411426,2.33909,2.04256,1.7817,1.62887,-0.42611,-0.283238,-0.202662,-0.266558,-0.0256859,-0.445014,-0.748899,-0.744161,-0.850522,0
1.07546,0.00422446,-0.740998,-1.25519,-1.3609,-1.36996,-1.55346,-1.48297,-1.21567,-1.52112,-1.24918,-1.00358,-0.890283,1.7817,-0.668502,-0.120258,4.25674,0.131224,3.44381,2.3624,3.06621,2.05001,0.801391,0.773149,2
-0.90884,-1.09495,-0.373043,-0.0492614,1.52435,1.64273,1.16637,-0.837023,-1.13829,-0.977477,-0.718797,-0.398444,-0.369378,1.7817,-0.834058,-0.399712,-0.236533,0.288611,0.0261131,-0.195638,-0.35374,-0.690363,-0.662857,-0.728833,2
-0.476603,1.89552,-0.393886,-0.282198,-0.23637,-0.18796,-0.788795,1.17727,1.3813,-0.00641208,0.189289,0.598914,-0.224406,1.7817,1.62887,-0.396071,-0.247147,-0.161067,-0.613395,-0.213159,-0.212885,-0.662368,-0.558323,-0.60193,1
0.361712,-0.391479,-0.555017,1.68287,1.52435,1.64273,-1.21887,-0.829826,-1.10292,-0.896427,-0.635586,2.33909,-0.758813,-0.72199,-0.238874,-0.109334,-0.293853,-0.257747,-0.343439,-0.370846,-0.39994,2.05001,-0.64195,0.149061,0
-0.931261,-1.1141,2.01265,1.68975,0.657431,1.64273,-0.293638,0.348704,-0.208274,-0.319905,-0.334579,-0.57054,-0.552015,-0.536813,-0.493037,0.246583,-0.474306,-0.445488,-0.48759,-0.508385,-0.558824,-0.682728,-0.668278,-0.761863,0
0.334308,0.256681,0.169671,-0.645732,-0.759807,-0.736076,-0.631052,-0.502357,-0.509682,-0.642574,-0.414172,-0.0662582,0.119547,0.212772,-0.253447,0.353086,0.499078,4.59764,3.44381,-0.442682,-0.146402,-0.0318347,0.125406,0.1282,0
-0.71452,-0.982198,-1.23241,1.40411,0.712687,1.64273,-0.329006,0.296525,-0.293759,-0.0866969,-0.446733,-0.604959,-0.669982,-0.647158,-0.595635,0.130068,0.425835,-0.383657,-0.443908,-0.468963,-0.521639,2.05001,-0.538965,-0.596715,0
1.47407,0.225478,0.171274,-0.248594,-0.826263,-1.22572,-1.45018,-1.12491,-1.34537,-0.962949,-0.993755,-1.00999,-0.949267,-0.894483,-0.825314,-0.354199,-0.078371,-0.0598893,-0.194045,-0.220167,-0.206124,1.68925,1.63534,1.86834,2
1.2922,0.102796,-0.110104,-0.819862,-1.01443,-1.33409,-1.54426,-1.22747,-1.35053,-1.02106,-0.74774,-0.997979,-0.927947,-0.860238,1.62887,3.45713,0.0458229,0.155956,-0.0996917,-0.069488,3.8426,1.25405,2.66751,2.97397,2
-0.216265,1.71823,1.31522,1.68287,-0.0818026,-0.0452784,-0.667128,-0.772249,1.3813,1.62528,-1.23832,-1.00118,-0.916577,-0.697891,-0.768186,-0.537164,-0.435031,-0.380284,-0.408088,-0.322664,-0.412336,-0.383686,-0.197488,-0.254249,2
2.84676,0.9637,2.01265,-0.120288,-0.252797,-0.502172,-0.660761,-1.1366,-0.973217,-1.22063,-0.959023,-0.675399,-0.468158,-0.423297,-0.321069,-0.353288,-0.216364,-0.126217,-0.205403,-0.0957692,-0.115977,-0.564384,-0.522704,-0.59063,0
-0.477849,1.89552,0.580113,1.09557,1.52435,0.0186555,-1.05052,0.0815105,-0.381455,-0.766442,-0.556716,-0.243157,-0.234355,-0.247633,-0.810157,-0.611807,-0.517827,-0.465723,-0.484969,-0.405012,-0.51037,-0.470854,-0.391069,0.0317189,2
-0.207545,1.7239,1.32564,1.68287,1.52435,-0.0289051,-0.650858,-0.761453,1.3813,-1.40872,-1.25279,-1.01639,-0.930079,-0.855799,-0.672,-0.570844,-0.476429,-0.423004,-0.443908,-0.369094,-0.454029,2.05001,-0.190519,-0.245557,2
-0.193843,-0.0730725,2.01265,1.68287,1.52435,1.64273,1.16637,-0.645399,-0.948161,-0.336727,-0.0929053,-0.494498,-0.482371,-0.471494,-0.430079,0.362188,-0.507212,-0.485959,-0.515547,-0.532038,-0.597137,-0.806163,-0.18355,-0.235996,1
-0.08049,-0.626207,-0.826774,-0.133271,0.224345,0.279849,1.16637,2.21276,1.3813,1.6574,-1.24484,-1.00278,2.04256,1.7817,1.62887,-0.660051,-0.569839,-0.512939,-0.508557,-0.511013,0.453076,-0.237983,-0.132445,-0.162113,2
-0.315916,1.7005,1.27835,0.978715,-0.0788158,-0.043719,-0.360837,-0.388102,-1.10292,-0.823024,-1.18044,-0.943549,-0.868253,-0.785406,-0.623033,-0.399712,-0.439277,-0.385905,-0.420319,-0.366466,0.290811,-0.434587,-0.348481,-0.317701,2
1.02315,-0.031942,-0.150987,-0.635804,-0.757567,-1.03703,-1.38157,-1.04934,-1.27905,-0.934658,-0.802731,-0.733831,-0.701251,-0.670622,-0.614872,-0.0365123,0.0957128,1.61403,-0.208897,1.079,1.47286,2.05001,0.642655,2.97397,0
-0.0829813,-0.646063,-0.712941,-0.644969,-0.751593,-0.880317,-0.0984041,2.21276,0.543403,1.6574,1.77319,-0.411251,-0.42623,-0.439786,-0.415505,-0.362391,-0.400002,-0.480338,-0.510305,-0.522402,-0.583615,-0.797891,-0.393392,-0.137776,1
-0.161457,0.0623745,2.01265,1.68287,1.06214,1.64273,-0.78738,-0.655296,1.3813,1.6574,-0.777406,-0.4993,-0.486635,-0.472128,-0.543753,0.364009,-0.39894,-0.463475,-0.498074,-0.503129,-0.565585,-0.787711,-0.176581,-0.217742,1
-0.551341,1.89552,-0.47405,-0.156947,-0.165433,-0.124806,1.16637,-0.405195,0.408543,1.6574,0.0416795,0.41401,0.432232,1.7817,1.62887,-0.398802,-0.32782,-0.263368,-0.322471,-0.311276,-0.668128,-0.506484,-0.494054,-0.488933,0
-0.766837,1.89552,-0.0571949,-0.289835,-0.233383,1.64273,1.16637,-0.324228,0.121874,0.000469478,0.195801,0.728586,-0.218721,1.7817,1.62887,-0.405174,-0.258824,-0.173433,-0.626499,-0.226299,-0.237676,-0.670003,-0.563744,-0.601061,1
0.798931,0.0134434,-0.106897,1.68287,1.52435,0.27595,-0.0764757,0.346005,0.336323,0.0929882,-0.347603,2.33909,2.04256,-0.719453,-0.938405,-0.224029,-0.116585,-0.136334,-0.211518,-0.276234,-0.272608,-0.621011,2.66751,-0.0465093,2
0.101373,1.89552,2.01265,1.09709,0.956858,1.64273,-1.00313,2.21276,-0.980586,1.6574,-0.583488,-0.277576,-0.27202,-0.220364,-0.855627,-0.660051,-0.588946,-0.543292,-0.546998,-0.545179,-0.602771,-0.473399,-0.400361,-0.0447709,2
0.770281,-0.187245,2.01265,-0.601436,-0.712765,-0.683058,-0.761915,-0.432185,-0.943739,-0.861255,-0.618944,-0.297587,-0.28339,0.057401,-0.331562,0.20107,0.446003,0.57528,0.339751,-0.36121,0.121785,0.148863,0.347637,0.382877,0
4.21073,0.91335,2.01265,-0.0889752,-0.571638,-0.577801,-0.987565,-1.00885,-0.864887,-1.08682,-0.850487,-0.553731,-0.503691,-0.354173,-0.789754,-0.405174,-0.260947,-0.174557,-0.244717,-0.241192,-0.291764,-0.656642,-0.635756,-0.723618,2
-0.761854,-0.744634,2.01265,-1.09862,-1.20484,-1.20155,-1.39784,-1.01155,1.3813,1.6574,-0.208677,-0.407249,-0.402779,1.7817,-0.78101,-0.366942,-0.239717,-0.153197,-0.223749,-0.214911,-0.365008,-0.697998,-0.68299,-0.760125,2
-0.521446,-0.183699,-0.402704,-0.867977,-0.979337,-0.964523,1.16637,-0.761453,-0.220065,-0.107342,0.0930533,0.517268,0.653954,1.7817,1.62887,-0.512587,-0.385141,-0.308336,0.239282,0.188944,0.0440336,-0.472126,-0.410427,-0.469811,0
0.731666,0.469425,-0.38106,-0.612892,-0.716498,-0.683837,-0.80365,-0.451977,-1.09923,-0.927776,-0.676106,-0.358421,-0.335978,0.0149119,-0.379946,0.186505,0.441757,0.573032,0.340625,3.43731,0.191649,0.183221,0.395645,0.441113,3
-0.122842,-0.670174,-0.859642,-1.04287,1.52435,-0.883436,-0.100526,0.614098,0.555931,1.6574,1.77319,-0.416854,-0.418413,-0.46325,-0.638189,-0.340544,-0.481736,-0.481462,-0.508557,-0.517145,-0.447268,-0.223349,-0.332995,-0.173413,1
0.543575,0.385745,-0.424348,-0.58998,-0.708284,-0.689295,-0.920365,-0.59502,-0.570111,-0.763384,-0.537903,-0.221545,-0.221564,-0.224169,1.62887,0.316675,0.440696,0.548299,0.309174,3.43731,-0.430365,0.0871459,0.262461,0.274226,3
2.69853,1.89552,2.01265,-0.105777,-0.208742,-0.5318,-1.02152,-1.05204,-1.30926,-1.14416,-0.848317,-0.387238,-0.666429,-0.361783,-0.838722,-0.405174,-0.238656,-0.137459,-0.166089,-0.19739,-0.260213,-0.637554,-0.593168,2.46809,2
-0.156474,-0.680811,-0.879683,1.68287,1.52435,-0.43278,-0.70674,-0.829826,-1.09702,-1.45766,-1.26654,-1.0396,-0.948556,-0.870385,-0.659758,-0.4252,-0.357542,-0.345434,-0.375763,-0.238564,4.48941,2.05001,-0.161869,-0.212527,2
-0.263599,-0.73967,-0.576661,-0.810697,-0.918107,-0.902148,-1.12479,-0.684084,-0.393246,-0.267147,-0.0574501,0.426017,0.497612,1.7817,1.62887,-0.578126,-0.462629,-0.392651,-0.414204,0.308962,0.270528,-0.341693,-0.253239,-0.205573,0
-0.116614,-0.610606,2.01265,-1.02454,-0.276691,0.234627,-0.101941,0.618596,-1.61362,-1.27109,-1.20721,-0.967562,-0.886019,-0.82092,-0.645185,-0.528061,-0.521011,-0.472468,-0.491084,-0.44531,-0.540795,-0.757171,-0.132445,-0.181236,2
0.707999,1.89552,0.51037,1.04134,-0.0347604,-0.739975,1.16637,-0.540141,-0.893627,-0.719036,-0.484359,-0.149505,-0.333135,-0.82092,0.563255,-0.634563,-0.52738,-0.460102,-0.472738,-0.468963,-0.0923137,-0.53448,-0.458435,0.062141,2
0.167392,-0.84746,-0.550207,0.315036,1.52435,1.64273,1.16637,-0.481665,-0.391772,-0.17998,-0.565399,-0.259166,-0.263492,-0.409346,-0.0896404,-0.595422,-0.516765,-0.472468,-0.494579,-0.472467,-0.547556,-0.759716,-0.394166,-0.439389,1
-0.167685,-0.697121,-0.900526,-0.661771,-0.771754,-0.870961,-0.0778904,1.62619,0.593515,0.834667,1.77319,-0.356821,-0.38217,-0.357344,-0.589222,-0.333262,-0.52738,-0.508442,-0.533019,-0.549559,-0.619674,-0.816343,-0.426688,-0.182105,1
-0.887664,0.916896,2.01265,-0.0767556,-0.213969,-0.166909,-0.512214,-1.00256,-1.04838,-1.10746,-0.84904,-0.553731,-0.500848,-0.357344,-0.778679,-0.406995,-0.265193,-0.180178,-0.249085,-0.246448,-0.287257,-0.659187,-0.637305,-0.727095,2
-0.487814,1.89552,0.589733,1.08105,1.52435,-0.764145,-0.988273,-0.631005,1.3813,-0.794733,-0.560334,-0.245558,-0.416281,-0.236218,0.529445,-0.649128,-0.571962,-0.515188,-0.514673,-0.511889,0.0226237,-0.488669,-0.410427,-0.450689,1
-1.31243,-1.31762,-0.818758,-1.03447,-1.13241,-1.1189,-1.20331,-0.921589,-0.300392,-0.0759923,0.5641,2.33909,1.28572,1.7817,-0.79675,-0.353288,-0.18452,0.093001,-0.0595041,-0.567956,-0.694045,-0.884423,-0.90677,-1.02697,2
-0.165193,-0.552456,-0.153392,-0.735088,-0.847917,-0.795332,1.16637,-0.602217,-0.318078,-0.307671,-0.100141,0.26993,2.04256,1.7817,1.62887,3.45713,-0.549671,-0.494952,-0.489337,-0.494368,0.352787,-0.299064,-0.200585,-0.233388,1
-0.24616,-0.660246,-0.856435,0.0347486,-0.10719,-0.0616517,1.16637,0.356801,-0.147845,0.0761666,1.77319,0.170674,0.128075,-0.572961,0.751546,3.45713,-0.413801,-0.348807,-0.388868,-0.380483,-0.433745,-0.735538,-0.715511,-0.288148,0
1.10287,0.0432275,-0.100484,-0.80917,-0.927814,-1.21012,-1.43179,-1.09162,-1.18472,-0.906367,-0.571911,-0.815477,-0.767341,-0.725795,1.62887,3.45713,0.0712986,0.185185,-0.208024,1.14033,1.554,1.10452,1.48125,0.718389,0
-0.826627,-0.199301,0.196125,0.0736987,1.52435,-0.984015,-1.25778,-0.883804,-1.18251,-1.00806,-0.738333,-0.232751,-0.227249,-0.883702,-0.835224,-0.39061,-0.208934,-0.110478,0.0986256,-0.273606,-0.30754,-0.65855,-0.615623,-0.674074,2
0.162409,1.89552,2.01265,1.10855,1.52435,1.64273,1.16637,-0.439382,-1.00343,-0.18992,-0.599407,-0.295186,-0.289786,-0.276805,-0.845134,-0.631833,-0.553917,-0.507318,-0.515547,-0.511889,-0.572347,-0.450493,-0.375583,0.147323,2
-0.0966833,-0.634007,-0.839601,-0.132508,0.214638,0.281408,1.16637,2.21276,1.3813,1.6574,-1.24122,-1.00438,-0.915155,-0.747356,-0.989704,0.759069,-0.569839,-0.519684,-0.524283,-0.512765,-0.251198,-0.230984,-0.130122,-0.168198,2
0.618313,0.411275,-0.373043,-0.588453,-0.708284,-0.686177,-0.933805,-0.527546,-0.78235,-0.821495,-0.588553,-0.276776,-0.268466,0.0669135,1.62887,0.36765,0.431143,0.542678,0.310048,3.43731,-0.447268,0.125958,0.308146,0.328986,3
1.12404,0.192148,0.0854979,1.68287,0.216131,0.265814,-0.0821346,0.227252,-0.244384,-0.0163521,0.956277,2.03892,-0.896679,-0.871019,-0.810157,-0.698283,-0.102785,-0.134086,-0.2552,-0.184249,-0.168939,-0.547205,2.66751,0.0047736,2
-0.895138,-0.741088,-0.939005,-1.1223,1.2981,0.952714,1.16637,0.264138,-0.279021,-0.281674,-0.694919,-0.385637,-0.922262,-0.883068,-0.82648,-0.368763,-0.181335,0.227904,-0.324218,-0.364714,-0.412336,-0.703725,-0.580779,2.97397,2
-0.593693,-0.544655,-0.748213,-0.934421,-1.06147,1.64273,1.16637,1.30772,1.3813,1.6574,-0.426473,-0.145502,-0.380038,-0.598327,1.62887,-0.517138,-0.386202,-0.311709,0.481282,-0.343689,-0.0224498,-0.508393,-0.456887,-0.516748,0
0.0341087,-0.491469,-0.403506,-0.646496,-0.7613,-0.658108,1.16637,-0.376407,-0.372612,-0.462889,-0.244132,0.116244,0.269494,0.0757919,1.62887,3.45713,4.25674,-0.587136,-0.556608,-0.431293,0.54773,-0.186446,-0.0627554,-0.0804082,1
-0.54885,1.89552,0.542436,1.05432,1.52435,1.64273,-1.04062,0.102202,-0.356399,1.6574,-0.500277,-0.202334,-0.205929,-0.211486,-0.187575,-0.617268,-0.528441,-0.475841,-0.491958,-0.481228,-0.0359719,-0.510938,-0.442175,-0.499364,1
-0.304705,-0.763072,-0.972674,0.0591879,1.52435,-0.0515158,-0.54829,-0.740761,1.3813,1.61381,-1.17971,-0.94675,-0.866121,-0.799358,-0.618369,0.424998,-0.430785,-0.372415,-0.404594,3.43731,4.48941,2.05001,2.66751,-0.315962,2
-0.319653,1.85013,-0.983095,-0.107305,-0.10047,-0.401593,-1.12904,-0.737163,-1.01301,1.60846,-1.17827,-0.92834,-0.846933,-0.652866,-0.808992,2.02617,-0.423354,-0.361173,-0.382753,3.43731,0.0845998,2.05001,-0.278018,-0.333346,2
-0.0717706,-0.63188,-0.822766,-0.126398,0.219118,0.274391,-0.0623283,1.21326,1.3813,1.6574,-1.22819,-0.989174,-0.905206,-0.836774,-0.651597,-0.642756,-0.557102,-0.511815,-0.518167,-0.512765,-0.21852,-0.204897,-0.106892,-0.148206,2
0.75907,-0.196464,-0.365027,-0.579288,-0.628387,-0.625361,-1.00666,-0.971969,-1.23778,-1.06388,-0.790431,-0.479289,-0.0382166,-0.493056,-0.476131,0.167389,0.474664,4.59764,1.12428,1.05272,1.39962,0.307928,0.558253,0.461974,3
0.022898,-0.590749,-0.777072,-0.609073,-0.718738,-0.866283,-0.110429,2.21276,0.502134,1.6574,1.77319,-0.48089,-0.493031,-0.482909,-0.459809,-0.385148,-0.362849,-0.45673,-0.495453,-0.508385,-0.488961,-0.787711,-0.749582,-0.0630242,1
0.0615128,-0.549619,-0.736188,-0.698429,-0.835223,-0.827299,-1.06396,-0.00395539,-0.528843,-0.23121,-0.206506,0.09143,0.0577208,0.369411,1.62887,3.45713,4.25674,4.59764,-0.485843,-0.410268,0.614213,-0.150815,-0.0302337,-0.057809,0
-0.313424,-0.745343,0.0574403,-0.0408604,-0.169913,1.64273,-1.16582,-0.661593,1.3813,-0.332904,-0.11823,0.373988,0.295077,0.852646,1.62887,-0.467983,-0.332066,-0.256623,-0.386247,-0.419029,-0.491214,-0.751444,-0.291956,-0.227303,0
0.559768,0.0375543,-0.154194,-0.372318,1.52435,-0.761026,0.374825,1.46876,-0.522947,0.213033,-0.389571,1.45059,2.04256,1.7817,-0.641104,-0.477086,0.0702371,-0.0115489,-0.037663,-0.0659838,-0.167812,-0.572655,2.66751,2.97397,0
1.02937,-0.0291054,-0.154194,-0.441053,-0.694097,-0.998049,-1.36388,-1.08352,-1.31147,-0.962949,-0.525603,-0.191128,-0.66785,-0.671891,-0.618369,1.19236,0.127557,1.65226,-0.173078,1.11667,1.51794,1.51555,0.672853,0.649722,0
-0.210036,-0.700667,1.95173,1.01003,1.52435,-0.0616517,-0.378522,-0.146099,-1.08892,-0.879606,-1.14209,-1.01639,-0.937186,-0.867214,-0.658592,-0.287748,0.504385,-0.371291,-0.408962,-0.375227,-0.434872,2.05001,2.66751,-0.235996,2
1.38936,0.293556,-0.433968,1.68287,1.52435,-1.00195,-1.25566,-0.882905,-1.14124,-0.936187,-0.666699,-0.909129,-0.85475,-0.809505,-0.746617,0.0654386,-0.245024,-0.208283,-0.307619,-0.329672,-0.348106,2.05001,2.42515,0.275096,0
-0.310933,-0.754562,-0.967062,1.68287,1.52435,1.64273,1.16637,-0.651697,1.3813,-0.281674,-0.0567266,-0.396043,-0.39354,-0.392857,-0.360126,0.376753,-0.480675,-0.452233,-0.492832,-0.510137,-0.561078,-0.673821,-0.263306,-0.317701,1
-1.1642,-1.27295,-0.734585,-1.00468,-1.11001,-1.10253,-1.30659,-0.913492,-0.346819,0.327726,0.498255,2.33909,2.04256,1.7817,1.62887,-0.378776,-0.226979,-0.141955,-0.219381,-0.208779,-0.579108,-0.827159,-0.839403,-0.955695,0
-0.494042,-0.592168,2.01265,-0.154656,-0.162446,-0.117789,-0.414597,-0.330525,0.0201765,-0.154748,0.0445738,0.43162,0.197008,1.7817,1.62887,-0.394251,-0.334189,-0.264492,-0.323345,-0.305143,-0.672635,-0.510938,-0.442175,-0.495887,0
-1.1617,-0.632589,-0.870063,-1.07189,-1.15705,-1.13917,-1.34125,0.0590195,0.099029,0.304023,1.77319,2.33909,2.04256,1.7817,1.62887,-0.35784,-0.180274,-0.0745038,3.44381,-0.44093,-0.605025,-0.831613,-0.832434,-0.915712,0
-0.276055,-0.746762,-0.954236,-1.11542,1.44445,1.64273,1.16637,0.171475,-0.472835,-0.655573,-0.699984,-0.993176,-0.9315,-0.884336,-0.815404,-0.290479,0.147726,0.249264,-0.326839,-0.360334,-0.359374,-0.631827,2.66751,-0.294232,2
-0.84033,-1.04035,0.191315,0.0752261,1.52435,1.64273,1.16637,-0.891001,-1.17587,-0.998886,-0.702878,-0.971564,-0.220853,-0.89258,-0.838722,-0.39152,-0.205749,0.227904,-0.256074,-0.295507,-0.325569,-0.66364,-0.620269,2.97397,2
0.765299,1.89552,0.0758782,1.68287,1.52435,0.283747,-0.0722315,0.264138,-0.228172,-0.00258899,-0.506066,1.43938,-0.791503,-0.86658,-0.811906,-0.335083,-0.128261,-0.157694,-0.277042,-0.202646,-0.206124,-0.591107,2.66751,2.97397,2
-0.304705,-0.759526,-0.967062,1.68287,-0.947975,0.218254,1.16637,1.25464,1.3813,1.6574,1.77319,-0.311996,-0.362982,-0.767016,-0.714555,-0.604524,-0.508273,-0.45673,-0.470991,-0.385739,-0.0134351,-0.321333,-0.236979,-0.314224,0
-1.14177,-1.24104,-0.747411,-0.977954,-1.08163,-1.07368,-1.28042,-0.883804,-0.366716,0.302493,0.462076,2.33909,2.04256,1.7817,1.62887,-0.411546,-0.266254,-0.181302,-0.251706,-0.425161,-0.523892,-0.795346,-0.800687,-0.913104,0
-0.794241,1.89552,2.01265,0.429596,-0.0235599,-0.0328035,1.16637,0.749944,-0.23333,-0.00947055,-0.317937,0.0193897,-0.164001,-0.0332848,-0.0231849,-0.554459,-0.450953,-0.397147,-0.429929,0.556006,-0.260213,-0.636918,-0.593942,-0.668858,0
-1.3199,-1.32826,-0.853229,-1.05662,-1.14585,-1.03158,1.16637,-0.922489,0.147667,0.382778,0.569889,1.50662,2.04256,1.7817,-0.80666,-0.373314,4.25674,4.59764,3.44381,-0.513641,-0.716582,-0.895239,-0.91219,-1.03132,2
-0.358267,-0.790729,2.01265,-0.0905026,-0.137805,-0.092839,1.16637,-0.421389,-0.0409894,0.182449,0.463523,0.332365,0.269494,-0.451201,0.837821,-0.455239,-0.359665,-0.297094,-0.34868,-0.473343,-0.593756,-0.450493,-0.422042,-0.40549,0
