feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,label
-0.559476,-0.568255,0.107378,0.111917,0.0471384,-0.00402715,0.217383,0.492978,0.251259,0.0204583,-0.927734,0.361259,-0.326297,0.71664,0.204249,-0.464191,-0.350329,0.62243,-0.494003,-0.802063,-0.961445,0
0.578991,0.551654,-0.843825,-1.25888,-1.20413,-1.62459,-1.00299,-1.9067,-1.07143,-1.72945,-0.951422,0.00422229,0.993645,1.64272,1.46244,1.32519,2.30843,1.25238,0.884068,0.91803,0.232059,1
-1.66824,1.56717,-1.02901,-0.0364673,-0.185241,-0.461532,0.475348,-1.12781,-0.277817,0.0857535,-0.27632,1.55138,0.56981,1.31319,0.204249,0.822615,1.2066,0.537493,-0.52741,0.372409,-0.780915,1
0.2523,-0.957376,-0.347179,-0.0364673,-0.542747,0.618841,-0.313431,-0.955993,-0.434135,-1.39645,-1.36596,-1.44376,0.357893,0.483701,0.199296,0.756342,1.14672,0.0774185,0.0822817,-1.36618,1.60609,0
0.875982,-0.0177914,0.553518,0.754918,0.762151,0.299139,-0.0653873,0.876697,-0.265792,-0.397431,-1.66798,-1.43054,-1.24057,-0.794626,0.263691,0.286906,0.278433,-1.16832,-0.752913,-0.700337,-1.38268,0
-0.212986,-0.217097,-0.01047,-0.644139,-1.68081,-0.924549,-0.913697,-1.17935,-1.93719,-1.38339,-0.856671,-0.59084,0.0248803,1.31319,1.34851,2.13151,1.82938,1.92479,0.174153,1.15847,-0.831062,0
0.400796,-0.454366,-1.60142,-0.573479,-0.584456,-0.781235,-0.432492,-0.68109,1.3515,0.092283,0.446159,0.652179,1.51436,0.466656,-0.350544,0.187496,-0.152718,-0.488827,-0.702801,-1.99503,0.111706,1
1.64816,0.712997,0.0905427,-0.644139,0.565523,-0.356802,-0.288627,-0.778451,-0.842966,-1.55316,-1.20014,0.3282,-1.07103,-0.0787631,0.0754579,0.259292,1.09882,1.18867,1.8696,0.353914,1.61612,0
0.0345064,-0.169643,3.09567,0.867974,1.36991,1.54488,1.42287,0.893879,0.79236,-1.38339,-0.424368,-0.954489,-1.62202,-1.90251,-1.11339,-0.552556,-0.799445,-0.651622,-0.159925,-0.0067509,-0.108942,0
-0.00509241,2.0417,-0.431356,2.19637,2.09088,1.76536,1.5717,0.676247,0.678128,-0.0383074,-1.73904,-0.0949547,-1.27084,-0.834396,-0.59822,-0.795558,-1.60785,-0.701169,-0.318612,1.56538,-1.10186,0
-1.63854,-0.283533,-1.66034,-0.834919,-0.95388,-0.979671,-1.24111,-0.474912,-0.93315,0.843178,0.0612318,0.705073,0.254962,0.296213,-0.296056,0.806047,-0.757527,-1.89028,-0.343668,0.00249691,0.201971,1
1.11358,-0.74858,-1.72769,-0.877315,-1.23393,-0.63792,-0.978188,-0.00528502,-0.945174,-0.195016,-0.0631292,-0.233802,0.297345,1.31319,1.27916,0.0328583,1.7695,-0.0924551,0.875717,0.141214,0.242089,1
-0.282284,-0.701126,0.242062,-0.085929,0.23185,0.800741,0.99624,1.11724,2.01885,0.359993,-0.424368,-1.0735,-0.907556,0.659826,-1.16787,-1.1932,-0.877292,-0.863964,-1.11205,-0.987019,0.40256,0
0.2523,-2.06779,0.0737073,-1.20941,-0.334202,-0.654456,-0.849205,-1.07054,-0.500269,0.418759,-0.566495,0.910039,1.07236,1.1882,-0.0781011,0.159882,-0.18266,-0.340187,0.282728,0.779313,-1.23224,1
0.0048073,0.589617,-0.103065,-0.184852,0.708525,1.03225,0.366209,0.87097,0.179113,-1.00468,-1.17053,-1.11317,-0.853063,-0.845759,0.694647,-1.16558,-0.769504,-0.750715,0.41636,-0.34892,0.452707,0
1.55906,-1.05228,-0.616546,-0.290841,-0.739376,0.508599,-0.963305,-0.0167393,-0.115486,-0.162368,0.552754,-0.293309,-0.0962153,0.892765,1.01167,0.353179,0.308374,-0.694091,0.549991,1.58387,-0.199207,1
-0.371382,-0.0937174,-1.85395,0.0907197,0.702567,-0.566262,-1.15678,-0.394732,0.0348192,0.0661649,0.232968,2.07372,0.17625,0.273487,-0.2168,0.01629,0.314362,-0.078299,1.12627,-1.78233,0.352413,1
-0.0941898,1.60513,0.115796,0.981029,-0.0541551,1.374,1.07561,0.487251,0.461687,-0.0252484,1.37591,1.30675,-0.78646,0.103043,-1.47499,-0.867354,-1.21862,-2.61932,-0.861488,-0.56162,-0.991533,0
-1.74744,-0.596728,0.00636548,-0.665336,-0.0601135,-0.450508,-0.457296,0.36698,1.20119,1.35248,1.1035,1.65056,0.533482,-0.30034,-0.751779,-0.911536,-0.0149897,-0.800262,-0.510706,-1.061,0.974238,0
0.163203,-1.14719,-1.95496,1.00223,0.333144,0.0951908,0.758118,-0.411913,-0.0132786,-0.057896,-0.957344,-0.51811,-0.217311,-0.413969,0.546042,0.441544,-0.0988246,1.00465,1.58563,1.01051,-0.921327,0
-0.282284,0.0676254,0.561935,0.111917,-0.793002,-1.0403,0.227304,0.429979,1.07493,1.22842,1.49434,1.32658,1.1329,-0.499191,0.258738,0.226155,0.0927981,0.332229,-0.761265,-1.36618,-2.02457,1
0.400796,1.1211,-0.944837,-0.884381,0.476146,0.0676303,0.108243,0.372707,0.383528,1.57448,0.588286,-0.213967,-0.332352,-0.669634,0.100225,-1.17111,-0.71561,-1.72041,-0.485651,0.252188,-0.86115,0
-1.28216,-0.0842267,-0.170407,0.557072,-0.661916,-0.32373,0.138009,-1.09344,-1.11352,-2.25181,-0.418446,-0.0685075,0.121757,-0.163985,-0.370358,1.04905,1.57787,0.679054,1.6608,0.955022,-0.309531,0
-2.29193,-1.41293,-1.28996,0.288566,-1.07305,-0.808795,-0.953384,0.0634409,-0.349963,0.353464,1.15679,-0.70324,0.612194,-0.0105857,0.536135,0.37527,0.122739,0.0207939,-0.736209,-2.25397,-0.359678,1
0.658188,-0.0272821,0.250479,-0.389765,-0.888337,-0.0536361,-0.417609,-0.927357,-0.554379,-1.38339,-1.24752,-0.736299,0.0672638,1.02912,1.16028,1.52953,1.3623,1.52134,-0.986767,0.344666,-1.04168,0
-1.69794,0.712997,-0.414521,-0.312039,-0.161407,0.800741,0.703548,0.481523,-0.175609,0.203285,1.62463,-0.200743,-0.156763,-1.57299,-0.0137054,-1.24843,-0.368294,-0.3685,-2.0057,-0.922284,-1.18209,0
0.866082,1.51022,1.00807,-0.0717971,-0.107781,0.453478,1.92888,0.676247,0.930641,0.712588,0.979135,0.433989,-0.205201,-1.36277,-1.9753,-0.320599,-1.90726,0.381775,-1.21227,-1.08874,-0.851121,0
-1.52965,-0.188625,0.578771,1.03756,0.857486,0.24953,0.569605,1.06569,0.672115,1.17618,-0.110505,0.262082,-0.610872,-0.470783,-0.692337,-0.287463,-0.128766,-1.43729,-1.538,-0.302681,0.733532,0
1.12347,-0.12219,1.41213,0.465215,0.178224,0.795229,0.534878,0.893879,0.527822,1.6006,1.52395,0.00422229,-0.0114484,-0.629864,-0.96478,-1.57979,-0.979091,-0.0712209,-0.577522,-0.691089,2.41848,0
2.41044,-1.59326,-0.692306,-0.898513,-0.22695,-0.549726,-1.52388,-0.870086,-2.61657,-0.436608,-0.329617,0.209188,0.491098,1.29615,0.645112,1.51848,0.949112,0.374697,0.483175,0.8348,-0.349649,1
-1.65834,1.36786,0.157885,-1.06103,-0.334202,-0.924549,-0.859127,0.510159,0.702177,1.6006,1.32853,1.55799,1.65362,1.33024,0.590623,0.507817,-1.14676,-1.72749,-1.30414,0.094975,-2.05465,1
-1.46035,0.798414,0.00636548,-0.516952,-1.3531,-2.50652,-0.700379,-0.429095,0.0107703,-0.789202,0.801476,0.381095,0.327619,-0.311703,1.10084,0.198542,0.72156,1.08958,-0.134869,2.5179,0.492825,1
-1.21286,0.883831,1.4458,1.91373,2.02534,1.84253,1.65108,1.51814,0.269296,0.497113,-0.560573,-1.3512,-1.64018,-1.97637,-0.717105,-0.977809,-0.583869,-0.84273,-1.37931,0.233692,1.61612,0
-0.401081,0.304894,-0.599711,-0.474556,-0.363994,-0.676505,-0.288627,-0.37755,0.371504,1.45042,0.363251,1.6704,0.793837,0.279168,-0.40008,-0.375827,-1.01502,-1.5293,-0.978415,-0.765071,-1.19212,0
0.0543059,0.845867,-0.574457,-1.52032,-0.941963,-0.461532,-0.472179,-0.532184,-1.19168,-0.645553,-0.637559,0.0372813,1.75655,1.77339,1.49712,0.264815,1.77548,2.01681,0.190857,-0.173212,-0.419855,0
1.46996,-0.179134,-1.11319,0.797314,-0.0303213,1.58897,0.718431,0.149348,-0.428122,-0.645553,-0.584261,-0.861923,-0.604817,-0.584412,-1.33134,-0.635397,-0.506023,0.721522,0.742085,0.32617,0.232059,0
0.489893,-0.824506,-0.161989,-0.0294014,-0.268659,-1.2663,-0.526749,-0.469185,-0.247756,1.18924,0.315876,0.566225,1.02392,1.06321,1.26926,-0.138348,0.61976,1.12497,0.449767,0.6221,1.235,1
0.321598,-0.0747359,-1.79503,-0.516952,-1.04921,-0.472556,-0.129879,-0.738361,-1.18566,-0.671671,0.831086,0.334812,0.763563,0.568923,1.47235,2.68379,1.11678,1.3727,2.00323,1.26945,0.462737,1
1.83625,0.99772,2.09396,-1.15289,-0.673833,0.481039,0.0387911,0.349799,1.14107,0.764824,0.641583,-0.491663,-1.64018,-1.49913,-1.07376,-0.718239,-0.739563,-1.45144,0.232617,0.677587,0.492825,0
-0.856468,-0.0272821,-0.894331,-1.20941,-1.52589,-0.505629,-1.256,-1.37408,-3.03142,-1.95146,-1.19422,-1.83386,0.291291,1.01208,2.19061,0.21511,1.55392,2.09467,-0.0179416,1.50989,-0.0387357,1
1.81645,0.75096,0.0400364,0.754918,-0.0362798,-0.450508,-0.000895934,0.550249,0.0408315,0.333875,1.41144,1.13484,0.0672638,0.0973619,-0.925152,0.640363,-1.9911,0.565805,0.917476,-1.4864,0.914062,0
-0.0941898,0.855358,-0.498698,0.104852,0.184183,0.949568,0.37117,0.567431,0.209174,0.634233,-0.151959,-0.504886,-1.39194,-0.7719,-1.2719,-1.36993,-0.787469,0.544571,-2.1811,-0.885293,0.302265,0
2.62823,-0.463857,-0.271419,-0.347369,-0.661916,-1.07338,-0.675575,-0.434822,-0.211682,0.333875,-0.252632,1.96131,0.485044,0.307576,0.253784,0.579613,0.230527,0.190668,1.19309,-0.765071,0.593119,1
-0.490178,1.08314,-0.288255,-0.0647311,2.2756,1.42361,2.1174,0.693428,0.112978,0.190226,-1.05802,-1.20574,-1.55542,-1.77752,-1.61864,-0.552556,-0.0149897,0.601195,-0.661041,0.733074,-0.86115,0
0.677988,-1.84002,-1.23946,-0.389765,0.541689,-0.544214,-1.08237,-1.41989,-1.34799,-0.573728,-0.0453633,-0.174296,-0.417119,1.68817,2.32435,0.347656,2.49407,0.608273,-0.82808,0.8348,0.0314704,1
0.94528,0.285913,-0.843825,0.274434,-0.113739,-0.0867088,-0.229096,-0.732634,-0.903088,0.105342,-0.181568,-0.881759,-0.901501,-0.02763,0.427157,0.701114,1.13475,1.08958,2.0784,2.17573,0.75359,0
-0.866367,1.87087,-0.641799,-1.41433,-0.912171,-0.130806,-1.36018,-0.171373,-0.416098,-0.528021,-1.03433,-0.643734,0.448715,0.659826,1.40795,0.960684,1.25451,0.820615,1.00935,-0.496885,-0.409825,0
-2.41072,0.191005,0.410416,0.988095,0.934946,0.525135,1.44768,1.49523,0.894568,0.00739925,-1.10539,-1.04705,-1.39799,-0.556005,-0.712151,-0.386873,-1.03897,-0.679935,2.16192,-1.51414,1.12468,0
-0.203087,0.00119014,2.6832,-0.735996,2.00151,-0.207975,0.703548,1.01988,0.750274,1.67243,-0.513198,-0.346203,0.0793733,-1.55026,-0.509057,0.0604722,-0.236553,-0.127845,-0.844784,0.270683,1.02439,0
0.0543059,-1.09974,-0.0609763,0.698391,-0.864503,-1.21118,-1.08237,0.200893,-0.0253031,-0.0905436,0.724491,0.751356,1.72627,1.1257,-0.0830546,0.220633,-0.709622,-1.11877,2.02829,0.575861,0.843855,1
-1.31185,-0.406912,-0.38085,1.76535,0.571481,0.194409,0.817648,0.968332,-0.301866,-2.28446,-0.803373,-1.55616,0.200469,-0.800308,0.0209692,-0.370304,-0.14673,0.820615,-0.0680533,-0.154716,-1.29242,0
1.17297,-0.928904,0.300986,-3.41399,-0.971755,-0.797771,-0.948423,0.630429,0.335431,0.477525,0.854774,2.09355,-0.374735,0.290531,0.50146,0.391839,-0.188648,0.183589,-0.251796,0.122718,-1.2523,1
0.0444062,-0.672654,-0.56604,-0.198984,-1.41864,-1.37654,-1.50404,-0.572274,-0.374012,-0.292959,0.967291,-0.18752,0.799892,0.94958,0.352855,0.750819,-0.308412,1.38686,-0.477299,-0.0899812,-0.0788535,1
0.400796,-0.796033,0.604024,0.550006,0.249725,-0.781235,0.14793,0.561704,0.726226,0.124931,0.765944,-0.617287,0.472934,-0.470783,0.0556438,-0.0444605,-1.39228,-1.12585,-1.07864,0.742322,-2.0346,0
0.351297,-0.520801,-0.178824,-0.863183,-0.924087,-1.10645,-1.67271,-1.18508,-1.91916,-0.084014,-0.649403,0.314977,0.830166,1.33592,0.278552,1.38042,0.0269278,0.296839,0.41636,0.298427,-0.269413,1
-0.460479,0.618089,-0.641799,0.436951,1.41758,0.767668,1.53201,-0.0281937,0.491749,0.581997,-0.525042,-2.32974,-2.39703,0.210991,-1.67313,-1.78966,-0.506023,0.813537,-1.31249,-0.755824,-0.349649,0
-0.480279,0.342857,-0.75123,-2.05026,-0.602332,-1.33796,-0.76487,-1.15072,-0.506281,-1.01774,0.339564,0.982768,0.763563,0.818906,1.10084,0.187496,0.841324,-0.283563,-0.193333,-1.37543,-0.720738,1
0.183002,-1.91594,0.0905427,0.0836537,0.434437,-0.422947,-0.30847,0.069168,-1.78689,-0.887145,-0.679012,0.47366,-0.0901605,0.94958,0.798671,0.535431,0.398197,-0.821496,0.708678,-0.450646,0.954179,0
-0.381281,1.60513,-1.13844,0.634797,-0.363994,-0.0150514,-0.278705,0.968332,0.618005,1.60713,1.81413,0.123235,0.261017,-0.533279,-2.23783,-0.248803,-1.28449,-1.60008,-0.143221,0.270683,0.653296,0
-0.618875,0.760451,-0.0862295,0.684259,1.10774,1.71575,0.916866,1.12297,0.618005,-1.12874,-0.181568,-0.901594,-1.9732,-1.17528,-1.44527,-1.20424,-0.583869,-0.524217,0.441415,-0.469141,0.563031,0
-1.14356,1.98476,-1.14686,-0.389765,-0.143532,0.0455818,1.03097,0.429979,0.485736,1.15007,0.215203,0.387707,-0.0235579,0.472338,-1.10843,-0.491805,-0.296435,-0.0216745,-0.218388,0.131966,0.924091,0
-0.113989,-1.80205,-0.894331,-0.425094,-1.0373,-1.0844,-1.70744,-2.39351,-1.81695,-2.69582,-1.49624,0.553002,0.333674,1.85861,1.56647,2.40765,1.06888,1.42933,1.4353,-0.339672,2.39842,1
-0.371382,0.304894,0.00636548,-0.283775,0.434437,0.530648,0.564644,0.681974,1.70622,0.95418,0.979135,0.453825,0.212578,0.0632732,-0.509057,0.0770405,-0.757527,-0.927667,0.0989856,-0.487637,0.0515293,0
0.133504,0.295404,-1.23104,-0.198984,-0.22695,-0.66548,0.0735172,-0.251553,0.834446,2.24702,1.90888,1.18773,-0.0598866,0.603011,-0.162311,0.264815,-1.85337,0.948021,-0.360371,-0.247194,-0.459972,1
0.747286,-0.312005,-0.894331,-1.20235,-0.012446,-0.191439,0.162813,0.0118965,0.509785,1.80302,2.22274,0.381095,1.35693,0.210991,-0.0434265,-0.823172,-0.110801,-2.2088,-0.00123776,-1.9118,0.272177,1
0.380996,0.323876,-0.608128,-0.99037,-0.804919,-0.737138,0.182656,0.378435,0.57592,0.901944,1.9681,1.54477,-0.283913,0.631419,-0.791407,-0.326122,-1.11083,-0.771949,-0.443891,-0.552372,0.0816176,1
-1.29206,0.712997,-0.330343,-0.884381,-0.602332,-0.726114,0.242187,-0.371823,-0.746771,-0.358254,-0.0216755,0.87698,0.503208,0.620056,0.645112,0.640363,0.625749,-0.545451,-1.62987,1.36193,1.74651,1
0.084005,1.18753,-1.24788,-1.52738,-1.87744,-0.996207,-0.0653873,-0.795633,-0.758795,-0.874086,0.0967635,-0.498274,0.363948,0.335983,1.07111,1.60685,1.00899,0.700288,0.783845,1.26945,0.151824,1
-0.470379,-0.74858,-0.624964,-1.0257,-0.381869,-1.15055,-0.47714,-1.21372,-1.32996,-1.48133,-0.708622,-0.134625,-0.0719962,-0.090126,1.41786,0.37527,0.242503,1.62044,2.22873,2.21272,-0.279442,0
-2.60872,0.513691,0.974404,-0.354435,1.77509,1.74331,0.763079,1.50096,0.978739,-0.501903,0.132295,-1.53633,-1.57964,-1.26619,-1.27685,-1.03856,-0.500035,-0.517139,-0.978415,-1.00551,0.432648,0
1.64816,1.29193,-0.237749,-0.898513,-0.274617,-0.885965,0.495191,1.63268,-0.0794131,0.967239,1.09165,-1.2983,-0.622981,-0.311703,-1.1976,-0.745853,-1.27251,-0.58792,-0.326964,0.24294,-0.299501,0
-0.272385,1.49124,1.50472,0.436951,1.25074,0.255042,0.614252,1.50096,1.12904,0.523231,-1.06394,-2.24379,-1.44643,-2.28885,-1.28181,-0.110734,0.236515,-0.835652,-0.777969,0.511127,-0.550237,0
-0.529777,-1.87798,-0.93642,-1.28007,-0.0481966,-0.32373,-1.10717,-1.40271,-1.43216,-0.292959,-1.1883,-0.485051,-0.0538318,0.330302,2.84943,1.77806,2.12879,0.806459,0.140745,1.54688,1.26509,0
-1.88604,-0.919413,0.65453,0.408687,0.815777,-0.213487,0.663861,0.888152,-0.0794131,1.13048,0.422471,-1.1859,0.563756,-0.788945,-0.439708,-1.07722,-0.847351,-1.44437,-1.9723,-0.718832,-0.449943,0
0.796784,-0.976358,-1.49199,-2.11386,-1.25776,-1.6742,-0.898814,-0.629545,-0.331927,-1.45521,0.848852,0.0703403,0.951262,1.33592,2.13612,0.6735,1.95513,1.97434,1.30167,0.233692,0.653296,1
0.084005,0.589617,1.58048,2.50021,1.81084,0.635378,1.97353,1.22033,0.942666,0.379582,-1.10539,-1.36442,-1.25268,-1.26619,-0.751779,-0.353736,-0.0868482,-1.72041,-0.502355,0.0117447,0.262148,0
-2.03453,-0.169643,-0.38085,-1.84535,-0.2627,-0.00953926,0.634096,0.504432,0.708189,1.69855,2.65505,0.73152,0.557701,0.603011,0.95223,-0.513896,-0.0628953,-0.481749,-0.335316,-1.31994,0.994297,1
-1.40095,-1.47937,-0.431356,-1.13875,-0.0541551,-0.720601,-0.159644,0.137894,0.780336,1.6006,1.08573,1.35303,0.690906,-0.30034,-0.518964,-0.237758,-0.589858,0.601195,-1.10369,-0.450646,1.61612,0
0.479994,-1.14719,0.486176,-1.43552,-0.906212,-0.345778,-1.74216,-0.440549,-0.199658,0.0465764,-0.175646,1.04227,0.527427,1.11434,0.605484,0.999344,0.523949,0.650742,-0.151573,0.094975,2.56892,1
-0.331783,-0.160153,-0.246166,0.860908,1.20903,0.420405,1.49233,1.26042,0.972727,1.13701,-0.436212,-0.280085,-0.998377,-1.22642,-0.944966,-0.502851,-1.10484,-0.87812,-0.0346455,-1.24596,-0.560267,0
-2.04443,-0.928904,0.0400364,-1.26594,-1.16838,-1.28835,-0.288627,-1.12781,-0.957199,0.124931,0.037544,-0.11479,0.357893,-0.0560373,0.446972,1.43012,-0.0209779,0.0137159,0.316136,-0.163964,-0.540208,1
0.559191,0.912303,1.42054,1.53217,1.05411,0.618841,1.01112,1.05424,2.07898,0.666881,-0.992876,-0.346203,-1.31323,-1.4139,-0.276242,-1.17111,-0.859327,-0.495905,-0.0179416,0.659092,0.663325,0
0.2721,0.276422,0.789214,-1.39313,-0.858545,-0.53319,-2.02989,-0.606637,0.491749,0.235932,0.990978,0.136458,1.34482,1.46091,0.496507,0.524385,1.39224,1.06127,0.382952,-0.228698,-0.580326,1
0.737386,-0.368949,-1.50041,-1.58391,-0.30441,-1.17811,-1.88603,-2.61114,-1.05941,-1.42257,-1.46071,1.10839,0.200469,0.335983,1.44263,0.938593,2.39227,0.983411,1.06781,0.104223,-1.71365,1
-0.519877,1.70004,-0.372432,0.6136,1.14945,1.52834,1.61635,0.95115,0.852482,0.484054,-0.353305,-1.15284,-0.65931,-0.101489,-0.850849,-0.701671,-0.242542,-0.0995332,-0.485651,-1.40317,0.653296,0
-0.717872,-0.330986,1.20168,0.302698,1.13753,0.651914,1.61139,1.2776,0.894568,-0.0383074,-0.986954,-2.23057,-0.677474,-0.0560373,-1.32143,-0.872877,-0.523987,0.417166,-0.460595,1.066,-1.78386,0
0.222601,0.162533,-0.515533,-0.792523,-1.37097,-0.880453,-1.47924,-1.00754,-0.163584,0.229403,0.718569,0.777803,0.715125,1.40978,0.214156,-0.0278922,1.41619,-1.14001,-1.63822,0.32617,0.563031,1
1.86595,0.323876,0.157885,1.50391,0.184183,1.20864,1.3435,1.12869,0.63003,-0.162368,-0.832983,-1.15284,0.0127707,-1.24914,-0.509057,-0.276417,0.128727,0.417166,-1.52129,-2.88282,0.462737,0
1.14327,-1.62173,0.646113,-1.47085,-0.316326,0.17236,0.634096,0.945423,3.06498,0.26858,1.21601,-0.0288367,0.672742,-0.186711,-0.613081,-0.431055,-1.48809,-1.40898,-0.853136,-0.330424,-1.50303,0
-0.222886,1.34888,-0.953255,1.22834,1.30437,1.67717,0.237226,0.979786,-0.0794131,-0.155839,-0.832983,-0.346203,-1.07709,-0.544642,0.333041,-0.188053,0.88923,0.0844965,-0.619282,0.825552,-0.219266,0
-1.23266,2.44031,1.3532,2.08332,1.2567,1.67165,1.47744,0.859516,0.84647,-0.0121893,-1.03433,-1.83386,-1.7855,-2.85699,0.283506,-1.25947,-0.691657,-0.970135,-0.777969,0.372409,1.26509,0
-0.450579,-2.04881,-2.62838,-0.396831,-2.18728,-1.2222,-0.42257,-1.35689,-1.91916,-1.34421,-1.14685,0.00422229,-0.320242,0.540515,1.35842,0.518862,1.30242,0.211902,0.691974,1.03825,-0.921327,1
1.52936,0.409293,0.452505,-0.149522,-0.673833,0.0400697,-1.00795,-1.64898,0.389541,-0.828379,-0.2171,0.361259,1.13896,1.05753,1.22467,1.52401,1.3084,0.601195,-0.0847572,0.612852,-0.399796,1
-1.57915,0.637071,1.17643,1.12235,1.79892,1.62756,1.0905,0.372707,0.527822,-0.449667,-0.791529,-1.06028,-1.41616,-1.90251,-0.756733,-1.09379,-1.87732,-1.9186,0.0154661,-0.552372,0.342383,0
-0.539677,-0.871959,0.0737073,-1.19528,-0.864503,-0.74265,-0.199331,-0.0854652,0.293345,0.0139288,0.00793423,1.33981,1.35693,0.892765,-0.226707,-0.403441,-0.769504,-0.899355,-1.30414,-0.321177,0.984268,1
-0.816869,1.17804,0.0147832,0.0200602,0.166307,-0.786747,0.266991,0.40707,-1.28787,-0.750025,-1.07578,-0.0156131,-0.538214,-0.431013,-0.439708,-0.403441,-0.0688836,0.0561843,-0.134869,-0.487637,0.201971,0
-0.371382,-0.312005,-0.481863,0.444017,-0.477204,-0.0646604,-0.372961,-1.40844,-0.488245,-1.22015,-1.04025,-0.399097,-0.713803,0.222354,1.01167,1.24235,1.86531,0.91263,0.808901,2.18498,-0.971474,0
1.70756,-1.84002,0.343074,-0.114193,0.0292631,-0.87494,0.281874,-1.03617,-1.95523,-1.4748,-0.282241,-1.27185,-0.0901605,-0.45942,1.60114,1.07114,1.78746,0.197746,0.266025,1.77808,0.502854,0
0.628489,0.361839,-0.347179,-0.0717971,-1.26968,-0.676505,-0.725183,-0.383277,-0.452171,-1.46827,-0.643481,-1.22557,0.17625,-0.163985,1.72002,0.540954,0.925159,0.997567,-0.276852,1.64861,0.141794,0
1.40067,0.959757,-0.683888,-1.42139,-0.387828,-1.92224,-0.501944,-0.039648,0.864507,0.732176,1.07981,0.387707,1.10869,-0.374199,-0.405033,-0.834217,0.937135,-1.34527,0.0822817,-1.92105,0.863914,1
-0.757471,0.162533,0.124214,-0.114193,0.529772,1.03776,0.792844,0.7507,0.563895,0.986827,0.031622,-1.19251,-0.277859,-1.43663,-1.4106,-0.911536,0.661678,-1.0126,-0.970063,0.733074,0.0916471,0
-0.133789,-0.663163,1.11751,0.945699,2.48414,0.315675,0.286835,1.20887,1.33947,-0.54761,-1.31266,0.314977,-0.580598,-0.45942,-1.10348,-0.966764,0.374244,1.13205,-0.769617,-0.737328,1.15477,0
0.430495,0.314385,2.48118,1.53217,0.00542933,-0.00402715,0.0338302,-0.744088,-0.47622,0.196755,-1.09947,-0.954489,0.363948,-0.413969,-0.791407,-0.138348,2.04495,-0.205704,0.742085,1.34343,0.894003,0
-1.09406,0.466237,0.999657,-0.891447,0.380811,-0.389875,0.405896,0.91106,-0.0433398,0.54282,0.0197781,-0.432156,-1.94898,-0.669634,0.0259227,-1.55218,0.110763,-1.82658,-1.22897,1.46365,-1.55318,0
1.88575,1.25397,0.789214,1.9208,-0.0303213,1.5118,0.946631,-0.00528502,1.27935,0.314287,-1.135,-0.174296,-1.42221,-0.436695,-0.504103,-0.320599,-0.128766,-0.134924,-1.63822,0.45564,-1.96439,0
0.618589,0.352348,0.427252,-0.538149,-0.715542,1.30785,1.64115,0.0290779,0.203162,0.882355,0.57052,0.87698,-0.162818,-1.86842,-0.702244,0.181973,-1.26054,-1.04092,-0.201684,-0.26569,-0.68062,0
-0.351582,0.134061,0.141049,0.345094,1.06603,-0.74265,-0.402727,1.12297,1.51984,0.4057,1.01467,0.281918,-0.235475,0.665507,-1.44527,-1.09931,-0.595846,-1.26741,-1.83867,-0.931532,-0.229295,0
-0.896067,0.485219,0.612442,1.6311,1.19116,1.42361,1.026,0.412797,0.780336,0.164108,-1.33043,-1.70823,-0.513995,0.250761,-1.17283,0.441544,0.571855,-2.54147,-1.18721,-0.311929,1.36539,0
0.2721,0.0771162,0.300986,0.0341921,-0.965796,-0.230024,-1.3949,-1.62607,-1.09548,-0.54108,-1.44294,-1.5231,0.45477,2.36994,1.31384,1.60133,1.51799,0.799381,0.97594,0.640596,-1.04168,1
-0.173388,-0.340477,-2.33376,1.11528,-0.632124,-0.0591482,0.00902581,0.258164,0.996776,0.438348,1.09757,0.176129,-0.834898,-0.271933,-0.281195,-0.994378,-1.92523,-0.955979,-1.19557,0.788561,-1.02162,0
-2.21273,-0.103208,-0.0946472,-1.21648,-0.655958,-0.577287,-0.0554655,0.269619,0.0949415,0.732176,1.63055,0.453825,-0.277859,-0.862804,-1.20255,-2.08789,-0.697645,-0.793184,0.366248,-1.84707,-1.51306,0
-1.74744,1.4248,1.27744,0.444017,0.637024,-0.930062,-0.000895934,0.338344,1.5018,1.13048,0.837008,2.15967,0.394222,-0.30034,0.323134,0.662455,-0.619799,-0.786106,-2.13934,0.723826,-0.87118,0
-0.470379,0.826886,0.789214,0.733721,1.29841,2.18428,2.4597,0.945423,0.479724,0.320816,-0.667168,-1.40409,-0.604817,-1.94796,-1.17778,-0.14387,-0.901244,-0.191548,-1.24568,-1.26445,-0.339619,0
-0.42088,1.54818,1.37845,0.867974,2.35305,1.13698,0.782922,1.87322,-0.00726638,0.0465764,-1.05802,-1.82725,-1.12553,-0.601457,-1.16292,-1.1932,-0.0628953,-0.354344,0.691974,-0.737328,-0.911297,0
0.0048073,-0.767561,-0.734394,1.2142,1.21499,0.260554,1.57666,1.52959,1.07493,1.03906,-0.590183,-2.00576,-2.53629,-1.36845,-2.114,-1.6792,-0.434164,-0.934745,-0.961712,-0.0252465,0.803738,0
